"hb19_code","date","specialty","average_number_available_staffed_beds","average_number_occupied_beds","percent_occupied_beds"
"S08000022",2023-04-01,"Medical Grouping",419.318681318681,407.494505494506,0.971801457099429
"S08000022",2023-07-01,"Medical Grouping",411.228260869565,399.597826086957,0.97171781249174
"S08000022",2023-10-01,"Medical Grouping",424.79347826087,413.434782608696,0.973260663749648
"S08000022",2024-01-01,"Medical Grouping",455.252747252747,444.274725274725,0.975885874287921
"S08000022",2024-04-01,"Medical Grouping",438.142857142857,424.505494505494,0.968874620651601
"S08000022",2019-04-01,"Medical Oncology",0.021978021978022,0.021978021978022,1
"S08000022",2019-04-01,"Mental Health Grouping",147.648351648352,125.923076923077,0.852857993450432
"S08000022",2019-07-01,"Mental Health Grouping",145.521739130435,128.195652173913,0.880938153570362
"S08000022",2019-10-01,"Mental Health Grouping",136.108695652174,107.347826086957,0.788691902252036
"S08000022",2020-01-01,"Mental Health Grouping",137.89010989011,108.857142857143,0.789448517692062
"S08000022",2020-04-01,"Mental Health Grouping",121.604395604396,94.9010989010989,0.780408458340864
"S08000022",2020-07-01,"Mental Health Grouping",119.728260869565,96.3695652173913,0.804902405810259
"S08000022",2020-10-01,"Mental Health Grouping",115.978260869565,95.3695652173913,0.822305529522024
"S08000022",2021-01-01,"Mental Health Grouping",109.4,97.5333333333333,0.891529555149299
"S08000022",2021-04-01,"Mental Health Grouping",109.637362637363,101.747252747253,0.928034479302395
"S08000022",2021-07-01,"Mental Health Grouping",108.326086956522,99.7173913043478,0.920529801324503
"S08000022",2021-10-01,"Mental Health Grouping",106.902173913043,99.2826086956522,0.928723945094052
"S08000022",2022-01-01,"Mental Health Grouping",106.122222222222,96.5666666666667,0.909957072557847
"S08000022",2022-04-01,"Mental Health Grouping",106.934065934066,96.1428571428571,0.899085397184257
"S08000022",2022-07-01,"Mental Health Grouping",106.891304347826,95.5217391304348,0.893634329875941
"S08000022",2022-10-01,"Mental Health Grouping",108.402173913043,90.6739130434783,0.836458437782011
"S08000022",2023-01-01,"Mental Health Grouping",107.844444444444,98.7666666666667,0.915825262724088
"S08000022",2023-04-01,"Mental Health Grouping",109.747252747253,101.417582417582,0.924101331731251
"S08000022",2023-07-01,"Mental Health Grouping",110.489130434783,103.760869565217,0.939104771273979
"S08000022",2023-10-01,"Mental Health Grouping",109.434782608696,102.576086956522,0.937326181962654
"S08000022",2024-01-01,"Mental Health Grouping",109.67032967033,103.395604395604,0.942785571142285
"S08000022",2024-04-01,"Mental Health Grouping",109.989010989011,102.736263736264,0.934059346588071
"S08000022",2019-04-01,"Midwifery",2,0.010989010989011,0.00549450549450549
"S08000022",2019-07-01,"Midwifery",2.02173913043478,0.0108695652173913,0.0053763440860215
"S08000022",2019-10-01,"Midwifery",2.01086956521739,0.0326086956521739,0.0162162162162162
"S08000022",2020-01-01,"Midwifery",1.83516483516484,0.021978021978022,0.0119760479041916
"S08000022",2020-04-01,"Midwifery",2,0.021978021978022,0.010989010989011
"S08000022",2020-07-01,"Midwifery",2.01086956521739,0.0326086956521739,0.0162162162162162
"S08000022",2020-10-01,"Midwifery",2,0.0217391304347826,0.0108695652173913
"S08000022",2021-01-01,"Midwifery",2,0.0111111111111111,0.00555555555555556
"S08000022",2021-04-01,"Midwifery",2,0.010989010989011,0.00549450549450549
"S08000022",2021-07-01,"Midwifery",2,0,0
"S08000022",2021-10-01,"Midwifery",2,0.0108695652173913,0.00543478260869565
"S08000022",2022-01-01,"Midwifery",2,0,0
"S08000022",2022-04-01,"Midwifery",2,0.010989010989011,0.00549450549450549
"S08000022",2022-07-01,"Midwifery",2,0,0
"S08000022",2022-10-01,"Midwifery",2,0.0108695652173913,0.00543478260869565
"S08000022",2023-01-01,"Midwifery",2,0.0111111111111111,0.00555555555555556
"S08000022",2023-04-01,"Midwifery",2,0,0
"S08000022",2023-07-01,"Midwifery",2,0,0
"S08000022",2023-10-01,"Midwifery",2,0.0108695652173913,0.00543478260869565
"S08000022",2024-01-01,"Midwifery",2,0.021978021978022,0.010989010989011
"S08000022",2024-04-01,"Midwifery",1.83516483516484,0,0
"S08000022",2019-04-01,"Neurology",0.021978021978022,0.021978021978022,1
"S08000022",2019-07-01,"Neurology",0.119565217391304,0.119565217391304,1
"S08000022",2020-07-01,"Neurology",0.0326086956521739,0.0326086956521739,1
"S08000022",2021-07-01,"Neurology",0.0108695652173913,0.0108695652173913,1
"S08000022",2021-10-01,"Neurology",0.0760869565217391,0.0760869565217391,1
"S08000022",2023-07-01,"Neurology",0.0434782608695652,0.0434782608695652,1
"S08000022",2023-10-01,"Neurology",0.0434782608695652,0.0434782608695652,1
"S08000022",2024-01-01,"Neurology",0.0549450549450549,0.0549450549450549,1
"S08000022",2024-04-01,"Neurology",0.032967032967033,0.032967032967033,1
"S08000022",2019-04-01,"Obstetrics",29.1428571428571,18.1428571428571,0.622549019607843
"S08000022",2019-07-01,"Obstetrics",29.4673913043478,19.5978260869565,0.66506824050166
"S08000022",2019-10-01,"Obstetrics",29.1847826086957,19.3478260869565,0.662942271880819
"S08000022",2020-01-01,"Obstetrics",29.8901098901099,18.1538461538462,0.607352941176471
"S08000022",2020-04-01,"Obstetrics",32.5054945054945,14.5714285714286,0.448275862068966
"S08000022",2020-07-01,"Obstetrics",32.3804347826087,17.9782608695652,0.555219872440416
"S08000022",2020-10-01,"Obstetrics",32.2391304347826,15.8913043478261,0.49291975724882
"S08000022",2021-01-01,"Obstetrics",32.4777777777778,16.1444444444444,0.497092028737598
"S08000022",2021-04-01,"Obstetrics",30.6483516483516,16.8021978021978,0.54822517031194
"S08000022",2021-07-01,"Obstetrics",30.75,18.1086956521739,0.588900671615412
"S08000022",2021-10-01,"Obstetrics",30.6086956521739,16.4021739130435,0.535866477272727
"S08000022",2022-01-01,"Obstetrics",31.3888888888889,16.7555555555556,0.533805309734513
"S08000022",2022-04-01,"Obstetrics",32.9010989010989,19.5824175824176,0.595190380761523
"S08000022",2022-07-01,"Obstetrics",32.3369565217391,18.5326086956522,0.573109243697479
"S08000022",2022-10-01,"Obstetrics",31.2826086956522,18.1630434782609,0.580611535788742
"S08000022",2023-01-01,"Obstetrics",34.4333333333333,16.4444444444444,0.47757341077767
"S08000022",2023-04-01,"Obstetrics",34.2417582417582,16.7912087912088,0.490372272143774
"S08000022",2023-07-01,"Obstetrics",34.6847826086956,18.25,0.526167345659668
"S08000022",2023-10-01,"Obstetrics",36.6304347826087,17.9347826086957,0.489614243323442
"S08000022",2024-01-01,"Obstetrics",37.2967032967033,17.6703296703297,0.473777253977608
"S08000022",2024-04-01,"Obstetrics",27.989010989011,15.9340659340659,0.569297212406753
"S08000022",2019-04-01,"Ophthalmology",0.967032967032967,0.967032967032967,1
"S08000022",2019-07-01,"Ophthalmology",1.72826086956522,1.72826086956522,1
"S08000022",2019-10-01,"Ophthalmology",1.30434782608696,1.30434782608696,1
"S08000022",2020-01-01,"Ophthalmology",0.89010989010989,0.89010989010989,1
"S08000022",2020-04-01,"Ophthalmology",0.483516483516484,0.483516483516484,1
"S08000022",2020-07-01,"Ophthalmology",0.478260869565217,0.478260869565217,1
"S08000022",2020-10-01,"Ophthalmology",0.630434782608696,0.630434782608696,1
"S08000022",2021-01-01,"Ophthalmology",0.211111111111111,0.211111111111111,1
"S08000022",2021-04-01,"Ophthalmology",1.10989010989011,1.10989010989011,1
"S08000022",2021-07-01,"Ophthalmology",0.782608695652174,0.782608695652174,1
"S08000022",2021-10-01,"Ophthalmology",1.1304347826087,1.1304347826087,1
"S08000022",2022-01-01,"Ophthalmology",0.277777777777778,0.277777777777778,1
"S08000022",2022-04-01,"Ophthalmology",1,1,1
"S08000022",2022-07-01,"Ophthalmology",0.978260869565217,0.978260869565217,1
"S08000022",2022-10-01,"Ophthalmology",0.478260869565217,0.478260869565217,1
"S08000022",2023-01-01,"Ophthalmology",0.844444444444444,0.844444444444444,1
"S08000022",2023-04-01,"Ophthalmology",2.72527472527473,0.384615384615385,0.141129032258065
"S08000022",2023-07-01,"Ophthalmology",3.04347826086957,0.510869565217391,0.167857142857143
"S08000022",2023-10-01,"Ophthalmology",3.09782608695652,0.760869565217391,0.245614035087719
"S08000022",2024-01-01,"Ophthalmology",3,0.494505494505495,0.164835164835165
"S08000022",2024-04-01,"Ophthalmology",3.06593406593407,0.472527472527473,0.154121863799283
"S08000022",2019-07-01,"Oral Surgery",0.0108695652173913,0.0108695652173913,1
"S08000022",2019-10-01,"Oral Surgery",0.0108695652173913,0.0108695652173913,1
"S08000022",2020-10-01,"Oral Surgery",0.0108695652173913,0.0108695652173913,1
"S08000022",2021-04-01,"Oral Surgery",0.021978021978022,0.021978021978022,1
"S08000022",2021-07-01,"Oral Surgery",0.0217391304347826,0.0217391304347826,1
"S08000022",2021-10-01,"Oral Surgery",0.0217391304347826,0.0217391304347826,1
"S08000022",2022-07-01,"Oral Surgery",0.0217391304347826,0.0217391304347826,1
"S08000022",2022-10-01,"Oral Surgery",0.0217391304347826,0.0217391304347826,1
"S08000022",2023-04-01,"Oral Surgery",0.021978021978022,0.021978021978022,1
"S08000022",2023-07-01,"Oral Surgery",0.0543478260869565,0.0543478260869565,1
"S08000022",2024-01-01,"Oral Surgery",0.043956043956044,0.043956043956044,1
"S08000022",2024-04-01,"Oral Surgery",0.043956043956044,0.043956043956044,1
"S08000022",2019-04-01,"Other Grouping",29.8461538461538,1,0.0335051546391753
"S08000022",2019-07-01,"Other Grouping",31.7391304347826,0.91304347826087,0.0287671232876712
"S08000022",2019-10-01,"Other Grouping",30.7065217391304,0,0
"S08000022",2020-01-01,"Other Grouping",30.2527472527473,0,0
"S08000022",2020-04-01,"Other Grouping",58.5824175824176,0,0
"S08000022",2020-07-01,"Other Grouping",55.5217391304348,0,0
"S08000022",2020-10-01,"Other Grouping",33.6630434782609,0,0
"S08000022",2021-01-01,"Other Grouping",65.1888888888889,0,0
"S08000022",2021-04-01,"Other Grouping",41.8461538461538,0,0
"S08000022",2021-07-01,"Other Grouping",20.0108695652174,0,0
"S08000022",2021-10-01,"Other Grouping",27.6630434782609,0,0
"S08000022",2022-01-01,"Other Grouping",13.5666666666667,0,0
"S08000022",2022-04-01,"Other Grouping",9.97802197802198,0,0
"S08000022",2022-07-01,"Other Grouping",7.01086956521739,0,0
"S08000022",2022-10-01,"Other Grouping",6.52173913043478,0,0
"S08000022",2023-01-01,"Other Grouping",5.06666666666667,0,0
"S08000022",2023-04-01,"Other Grouping",8.50549450549451,0,0
"S08000022",2023-07-01,"Other Grouping",7.66304347826087,0,0
"S08000022",2023-10-01,"Other Grouping",9.64130434782609,0,0
"S08000022",2024-01-01,"Other Grouping",6.30769230769231,0,0
"S08000022",2024-04-01,"Other Grouping",4.25274725274725,0,0
"S08000022",2019-04-01,"Paediatric Surgery",0.032967032967033,0.032967032967033,1
"S08000022",2019-07-01,"Paediatric Surgery",0.0108695652173913,0.0108695652173913,1
"S08000022",2019-10-01,"Paediatric Surgery",0.0217391304347826,0.0217391304347826,1
"S08000022",2020-01-01,"Paediatric Surgery",0.0659340659340659,0.0659340659340659,1
"S08000022",2020-04-01,"Paediatric Surgery",0.010989010989011,0.010989010989011,1
"S08000022",2020-07-01,"Paediatric Surgery",0.0217391304347826,0.0217391304347826,1
"S08000022",2020-10-01,"Paediatric Surgery",0.0217391304347826,0.0217391304347826,1
"S08000022",2021-07-01,"Paediatric Surgery",0.0108695652173913,0.0108695652173913,1
"S08000022",2022-01-01,"Paediatric Surgery",0.0333333333333333,0.0333333333333333,1
"S08000022",2022-04-01,"Paediatric Surgery",0.0549450549450549,0.0549450549450549,1
"S08000022",2022-10-01,"Paediatric Surgery",0.0543478260869565,0.0543478260869565,1
"S08000022",2023-01-01,"Paediatric Surgery",0.0111111111111111,0.0111111111111111,1
"S08000022",2023-04-01,"Paediatric Surgery",0.010989010989011,0.010989010989011,1
"S08000022",2023-07-01,"Paediatric Surgery",0.0108695652173913,0.0108695652173913,1
"S08000022",2023-10-01,"Paediatric Surgery",0.0108695652173913,0.0108695652173913,1
"S08000022",2024-01-01,"Paediatric Surgery",0.032967032967033,0.032967032967033,1
"S08000022",2024-04-01,"Paediatric Surgery",0.043956043956044,0.043956043956044,1
"S08000022",2019-04-01,"Paediatrics",40.5824175824176,20.7802197802198,0.512049823991335
"S08000022",2019-07-01,"Paediatrics",38.2934782608696,19.554347826087,0.510644337212603
"S08000022",2019-10-01,"Paediatrics",37.2282608695652,22.1086956521739,0.593868613138686
"S08000022",2020-01-01,"Paediatrics",37.6593406593407,19.6813186813187,0.522614531660344
"S08000022",2020-04-01,"Paediatrics",37.3516483516484,11.967032967033,0.320388349514563
"S08000022",2020-07-01,"Paediatrics",36.2391304347826,13.2391304347826,0.365326934613077
"S08000022",2020-10-01,"Paediatrics",36.2934782608696,16.6304347826087,0.45822102425876
"S08000022",2021-01-01,"Paediatrics",36.9555555555555,15.9888888888889,0.432651834034877
"S08000022",2021-04-01,"Paediatrics",36.021978021978,16.5054945054945,0.458206223306894
"S08000022",2021-07-01,"Paediatrics",36.6521739130435,17.3260869565217,0.472716488730724
"S08000022",2021-10-01,"Paediatrics",37.054347826087,18.7282608695652,0.505426811381637
"S08000022",2022-01-01,"Paediatrics",36.6555555555556,15.3888888888889,0.419824189148227
"S08000022",2022-04-01,"Paediatrics",36.2857142857143,17.2087912087912,0.474258025439128
"S08000022",2022-07-01,"Paediatrics",36.1847826086956,17.804347826087,0.492039651547011
"S08000022",2022-10-01,"Paediatrics",36.3804347826087,19.5652173913043,0.537795040334628
"S08000022",2023-01-01,"Paediatrics",36.7777777777778,19.3,0.524773413897281
"S08000022",2023-04-01,"Paediatrics",35.967032967033,17.021978021978,0.473266116712496
"S08000022",2023-07-01,"Paediatrics",35.9347826086956,18.2173913043478,0.506957047791894
"S08000022",2023-10-01,"Paediatrics",36.2934782608696,19.7717391304348,0.544773884396526
"S08000022",2024-01-01,"Paediatrics",35.4945054945055,17.4835164835165,0.492569659442724
"S08000022",2024-04-01,"Paediatrics",35.8021978021978,15.5934065934066,0.435543278084715
"S08000022",2019-04-01,"Paediatrics Grouping",40.6153846153846,20.8131868131868,0.512445887445887
"S08000022",2019-07-01,"Paediatrics Grouping",38.304347826087,19.5652173913043,0.510783200908059
"S08000022",2019-10-01,"Paediatrics Grouping",37.25,22.1304347826087,0.594105631747884
"S08000022",2020-01-01,"Paediatrics Grouping",37.7252747252747,19.7472527472527,0.523448878531896
"S08000022",2020-04-01,"Paediatrics Grouping",37.3626373626374,11.978021978022,0.320588235294118
"S08000022",2020-07-01,"Paediatrics Grouping",36.2608695652174,13.2608695652174,0.365707434052758
"S08000022",2020-10-01,"Paediatrics Grouping",36.3152173913044,16.6521739130435,0.458545345704879
"S08000022",2021-01-01,"Paediatrics Grouping",36.9555555555555,15.9888888888889,0.432651834034877
"S08000022",2021-04-01,"Paediatrics Grouping",36.021978021978,16.5054945054945,0.458206223306894
"S08000022",2021-07-01,"Paediatrics Grouping",36.6630434782609,17.3369565217391,0.472872813519122
"S08000022",2021-10-01,"Paediatrics Grouping",37.054347826087,18.7282608695652,0.505426811381637
"S08000022",2022-01-01,"Paediatrics Grouping",36.6888888888889,15.4222222222222,0.420351302241066
"S08000022",2022-04-01,"Paediatrics Grouping",36.3406593406593,17.2637362637363,0.475052918052616
"S08000022",2022-07-01,"Paediatrics Grouping",36.1847826086956,17.804347826087,0.492039651547011
"S08000022",2022-10-01,"Paediatrics Grouping",36.4347826086956,19.6195652173913,0.538484486873508
"S08000022",2023-01-01,"Paediatrics Grouping",36.7888888888889,19.3111111111111,0.524916943521595
"S08000022",2023-04-01,"Paediatrics Grouping",35.978021978022,17.032967032967,0.473427000610874
"S08000022",2023-07-01,"Paediatrics Grouping",35.945652173913,18.2282608695652,0.507106138494103
"S08000022",2023-10-01,"Paediatrics Grouping",36.304347826087,19.7826086956522,0.544910179640719
"S08000022",2024-01-01,"Paediatrics Grouping",35.5274725274725,17.5164835164835,0.4930405196412
"S08000022",2024-04-01,"Paediatrics Grouping",35.8461538461538,15.6373626373626,0.436235438381361
"S08000022",2019-04-01,"Palliative Medicine",6.10989010989011,4.61538461538461,0.755395683453237
"S08000022",2019-07-01,"Palliative Medicine",4.65217391304348,2.34782608695652,0.504672897196262
"S08000022",2019-10-01,"Palliative Medicine",4.83695652173913,2.65217391304348,0.548314606741573
"S08000022",2020-01-01,"Palliative Medicine",4.57142857142857,2.20879120879121,0.483173076923077
"S08000022",2020-04-01,"Palliative Medicine",4.21978021978022,2.59340659340659,0.614583333333333
"S08000022",2020-07-01,"Palliative Medicine",4,1.85869565217391,0.464673913043478
"S08000022",2020-10-01,"Palliative Medicine",4,2.19565217391304,0.548913043478261
"S08000022",2021-01-01,"Palliative Medicine",3.1,1.36666666666667,0.440860215053763
"S08000022",2021-04-01,"Palliative Medicine",3.34065934065934,2.15384615384615,0.644736842105263
"S08000022",2021-07-01,"Palliative Medicine",3.43478260869565,1.92391304347826,0.560126582278481
"S08000022",2021-10-01,"Palliative Medicine",2.98913043478261,1.80434782608696,0.603636363636364
"S08000022",2022-01-01,"Palliative Medicine",2.01111111111111,0.688888888888889,0.342541436464088
"S08000022",2022-04-01,"Palliative Medicine",1.98901098901099,0.626373626373626,0.314917127071823
"S08000022",2022-07-01,"Palliative Medicine",3.02173913043478,1.85869565217391,0.615107913669065
"S08000022",2022-10-01,"Palliative Medicine",2.93478260869565,1.66304347826087,0.566666666666667
"S08000022",2023-01-01,"Palliative Medicine",2.78888888888889,2.46666666666667,0.884462151394422
"S08000022",2023-04-01,"Palliative Medicine",3.74725274725275,2.95604395604396,0.788856304985337
"S08000022",2023-07-01,"Palliative Medicine",3.84782608695652,3.45652173913043,0.898305084745763
"S08000022",2023-10-01,"Palliative Medicine",3.85869565217391,2.70652173913043,0.701408450704225
"S08000022",2024-01-01,"Palliative Medicine",3.08791208791209,2.41758241758242,0.782918149466192
"S08000022",2024-04-01,"Palliative Medicine",2.17582417582418,1.81318681318681,0.833333333333333
"S08000022",2020-10-01,"Plastic Surgery",0.0108695652173913,0.0108695652173913,1
"S08000022",2021-01-01,"Plastic Surgery",0.0111111111111111,0.0111111111111111,1
"S08000022",2021-10-01,"Plastic Surgery",0.0108695652173913,0.0108695652173913,1
"S08000022",2022-04-01,"Plastic Surgery",0.021978021978022,0.021978021978022,1
"S08000022",2023-07-01,"Plastic Surgery",0.0108695652173913,0.0108695652173913,1
"S08000022",2024-04-01,"Plastic Surgery",0.021978021978022,0.021978021978022,1
"S08000022",2019-04-01,"Psychiatry of Old Age",50.9450549450549,47.6703296703297,0.93572044866264
"S08000022",2019-07-01,"Psychiatry of Old Age",53.6847826086956,52.2826086956522,0.973881352500506
"S08000022",2019-10-01,"Psychiatry of Old Age",49.9565217391304,39.6521739130435,0.793733681462141
"S08000022",2020-01-01,"Psychiatry of Old Age",50.2637362637363,41.8791208791209,0.833187581985133
"S08000022",2020-04-01,"Psychiatry of Old Age",48.1648351648352,40.1648351648352,0.833903718913986
"S08000022",2020-07-01,"Psychiatry of Old Age",47.25,36.695652173913,0.776627559236255
"S08000022",2020-10-01,"Psychiatry of Old Age",42.1086956521739,33.9130434782609,0.805369127516778
"S08000022",2021-01-01,"Psychiatry of Old Age",34.1444444444444,32.2222222222222,0.94370322160755
"S08000022",2021-04-01,"Psychiatry of Old Age",32.3186813186813,31.5054945054945,0.974838490309418
"S08000022",2021-07-01,"Psychiatry of Old Age",30.8478260869565,30.1847826086957,0.978505990133897
"S08000022",2021-10-01,"Psychiatry of Old Age",32.4565217391304,31.6739130434783,0.975887474882786
"S08000022",2022-01-01,"Psychiatry of Old Age",33.2555555555556,31.2888888888889,0.94086201135984
"S08000022",2022-04-01,"Psychiatry of Old Age",31.956043956044,29.0769230769231,0.90990371389271
"S08000022",2022-07-01,"Psychiatry of Old Age",32.5,29.4021739130435,0.904682274247492
"S08000022",2022-10-01,"Psychiatry of Old Age",34.2173913043478,29.25,0.854828462515883
"S08000022",2023-01-01,"Psychiatry of Old Age",35.1222222222222,33.4777777777778,0.953179373615944
"S08000022",2023-04-01,"Psychiatry of Old Age",35.8791208791209,33.7032967032967,0.939356814701378
"S08000022",2023-07-01,"Psychiatry of Old Age",33.8152173913044,33.3369565217391,0.985856637737062
"S08000022",2023-10-01,"Psychiatry of Old Age",32.4565217391304,32.1304347826087,0.989953114534494
"S08000022",2024-01-01,"Psychiatry of Old Age",31.0989010989011,31.0989010989011,1
"S08000022",2024-04-01,"Psychiatry of Old Age",33.1978021978022,32.021978021978,0.96458126448196
"S08000022",2019-04-01,"Rehabilitation Medicine",18.2747252747253,17.0989010989011,0.935658448586891
"S08000022",2019-07-01,"Rehabilitation Medicine",37.7282608695652,36.445652173913,0.966004033419764
"S08000022",2019-10-01,"Rehabilitation Medicine",36.7065217391304,35.7065217391304,0.972756884809002
"S08000022",2020-01-01,"Rehabilitation Medicine",30.6703296703297,29.978021978022,0.977427445360086
"S08000022",2020-04-01,"Rehabilitation Medicine",31.4725274725275,29.7582417582418,0.945530726256983
"S08000022",2020-07-01,"Rehabilitation Medicine",27.5652173913043,27.1521739130435,0.985015772870662
"S08000022",2020-10-01,"Rehabilitation Medicine",27.2282608695652,26.8369565217391,0.98562874251497
"S08000022",2021-01-01,"Rehabilitation Medicine",27.1222222222222,26.9444444444444,0.993445309299467
"S08000022",2021-04-01,"Rehabilitation Medicine",27.3296703296703,26.9010989010989,0.984318455971049
"S08000022",2021-07-01,"Rehabilitation Medicine",24.6086956521739,24.2173913043478,0.984098939929328
"S08000022",2021-10-01,"Rehabilitation Medicine",20.0652173913043,19.5760869565217,0.975622968580715
"S08000022",2022-01-01,"Rehabilitation Medicine",23.6222222222222,22.3777777777778,0.947318908748824
"S08000022",2022-04-01,"Rehabilitation Medicine",24.8241758241758,24.7252747252747,0.99601593625498
"S08000022",2022-07-01,"Rehabilitation Medicine",24.3913043478261,24.2065217391304,0.992424242424242
"S08000022",2022-10-01,"Rehabilitation Medicine",31.6195652173913,31.4782608695652,0.995531110347198
"S08000022",2023-01-01,"Rehabilitation Medicine",31.4777777777778,31.4111111111111,0.997882103776915
"S08000022",2023-04-01,"Rehabilitation Medicine",35.032967032967,34.4395604395604,0.98306148055207
"S08000022",2023-07-01,"Rehabilitation Medicine",35.8695652173913,35.8152173913044,0.998484848484849
"S08000022",2023-10-01,"Rehabilitation Medicine",36.2282608695652,36.1413043478261,0.997599759975998
"S08000022",2024-01-01,"Rehabilitation Medicine",37.1868131868132,37.0989010989011,0.997635933806146
"S08000022",2024-04-01,"Rehabilitation Medicine",38.3516483516484,38.2637362637363,0.997707736389685
"S08000022",2019-04-01,"Renal Medicine",16.6703296703297,16.6703296703297,1
"S08000022",2019-07-01,"Renal Medicine",14.9347826086957,14.9347826086957,1
"S08000022",2019-10-01,"Renal Medicine",16.8695652173913,16.8695652173913,1
"S08000022",2020-01-01,"Renal Medicine",14.7582417582418,14.0769230769231,0.953834698436336
"S08000022",2020-04-01,"Renal Medicine",11.2967032967033,9.56043956043956,0.846303501945525
"S08000022",2020-07-01,"Renal Medicine",12.4347826086957,12.3804347826087,0.995629370629371
"S08000022",2020-10-01,"Renal Medicine",15.1847826086957,15.1847826086957,1
"S08000022",2021-01-01,"Renal Medicine",17.8444444444444,17.8222222222222,0.998754669987547
"S08000022",2021-04-01,"Renal Medicine",16.4835164835165,16.3956043956044,0.994666666666667
"S08000022",2021-07-01,"Renal Medicine",18.9021739130435,18.5326086956522,0.980448533640023
"S08000022",2021-10-01,"Renal Medicine",22.7065217391304,22.6630434782609,0.998085208233605
"S08000022",2022-01-01,"Renal Medicine",25.6222222222222,25.6,0.999132697311362
"S08000022",2022-04-01,"Renal Medicine",23.956043956044,23.7692307692308,0.992201834862385
"S08000022",2022-07-01,"Renal Medicine",29.3478260869565,29.3369565217391,0.99962962962963
"S08000022",2022-10-01,"Renal Medicine",27.5217391304348,27.3369565217391,0.993285939968404
"S08000022",2023-01-01,"Renal Medicine",25.8888888888889,25.7,0.992703862660944
"S08000022",2023-04-01,"Renal Medicine",27.010989010989,26.8571428571429,0.994304312449146
"S08000022",2023-07-01,"Renal Medicine",30.9347826086957,30.8478260869565,0.997189037245257
"S08000022",2023-10-01,"Renal Medicine",33.4347826086956,33.3695652173913,0.998049414824448
"S08000022",2024-01-01,"Renal Medicine",27,26.989010989011,0.999592999593
"S08000022",2024-04-01,"Renal Medicine",24.9230769230769,24.8021978021978,0.995149911816578
"S08000022",2019-04-01,"Respiratory Medicine",31.1318681318681,30.4285714285714,0.977409106953759
"S08000022",2019-07-01,"Respiratory Medicine",26.2608695652174,25.9239130434783,0.987168874172185
"S08000022",2019-10-01,"Respiratory Medicine",25.2934782608696,25.0434782608696,0.990116029222174
"S08000022",2020-01-01,"Respiratory Medicine",30.7252747252747,28.1648351648352,0.916666666666667
"S08000022",2020-04-01,"Respiratory Medicine",25.3956043956044,16.7472527472527,0.659454781479879
"S08000022",2020-07-01,"Respiratory Medicine",23.6847826086957,20.6086956521739,0.870123910050482
"S08000022",2020-10-01,"Respiratory Medicine",25.6304347826087,24.9239130434783,0.972434266327396
"S08000022",2021-01-01,"Respiratory Medicine",23.6666666666667,23.2555555555556,0.982629107981221
"S08000022",2021-04-01,"Respiratory Medicine",24.0659340659341,22.7582417582418,0.945662100456621
"S08000022",2021-07-01,"Respiratory Medicine",26.554347826087,25.5326086956522,0.96152271796971
"S08000022",2021-10-01,"Respiratory Medicine",26.2391304347826,26.1847826086957,0.997928748964374
"S08000022",2022-01-01,"Respiratory Medicine",30.8333333333333,30.7555555555556,0.997477477477478
"S08000022",2022-04-01,"Respiratory Medicine",30.3956043956044,29.8131868131868,0.980838756326826
"S08000022",2022-07-01,"Respiratory Medicine",33.1413043478261,32.8804347826087,0.992128566743194
"S08000022",2022-10-01,"Respiratory Medicine",32.6521739130435,32.2717391304348,0.988348868175766
"S08000022",2023-01-01,"Respiratory Medicine",32.5111111111111,32.1666666666667,0.989405331510595
"S08000022",2023-04-01,"Respiratory Medicine",34.8021978021978,34.5934065934066,0.994000631512472
"S08000022",2023-07-01,"Respiratory Medicine",33.5760869565217,33.445652173913,0.996115247652962
"S08000022",2023-10-01,"Respiratory Medicine",34.4347826086956,34.1304347826087,0.991161616161616
"S08000022",2024-01-01,"Respiratory Medicine",32.7142857142857,32.4945054945055,0.993281827342963
"S08000022",2024-04-01,"Respiratory Medicine",32.1098901098901,32.010989010989,0.996919917864477
"S08000022",2019-04-01,"Rheumatology",9.34065934065934,6.76923076923077,0.724705882352941
"S08000022",2019-07-01,"Rheumatology",9.77173913043478,6.17391304347826,0.631813125695217
"S08000022",2019-10-01,"Rheumatology",9.82608695652174,3.95652173913043,0.402654867256637
"S08000022",2020-01-01,"Rheumatology",9.64835164835165,3.48351648351648,0.361047835990888
"S08000022",2020-04-01,"Rheumatology",5.51648351648352,0,0
"S08000022",2020-07-01,"Rheumatology",9.76086956521739,2.16304347826087,0.221603563474388
"S08000022",2020-10-01,"Rheumatology",10,3.07608695652174,0.307608695652174
"S08000022",2021-01-01,"Rheumatology",8.72222222222222,3.27777777777778,0.375796178343949
"S08000022",2021-04-01,"Rheumatology",5,3.40659340659341,0.681318681318681
"S08000022",2021-07-01,"Rheumatology",5,3.45652173913043,0.691304347826087
"S08000022",2021-10-01,"Rheumatology",5.1304347826087,3.09782608695652,0.603813559322034
"S08000022",2022-01-01,"Rheumatology",5.03333333333333,2.97777777777778,0.591611479028698
"S08000022",2022-04-01,"Rheumatology",5.04395604395604,3.49450549450549,0.69281045751634
"S08000022",2022-07-01,"Rheumatology",5,2.93478260869565,0.58695652173913
"S08000022",2022-10-01,"Rheumatology",5,2.69565217391304,0.539130434782609
"S08000022",2023-01-01,"Rheumatology",5.03333333333333,2.38888888888889,0.474613686534216
