"sicbl22_code","date","name","value"
"E38000187","November 2022","Count_FinishedCourseTreatment","250"
"E38000187","November 2022","Percentage_Deterioration","6"
"E38000187","November 2022","Percentage_Improvement","62"
"E38000187","November 2022","Count_Deterioration","15"
"E38000187","November 2022","Percentage_Recovery","47"
"E38000187","November 2022","Percentage_ReliableRecovery","45"
"E38000194","November 2022","Count_ReferralsReceived","480"
"E38000194","November 2022","Count_AccessingServices","340"
"E38000194","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","30"
"E38000194","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000194","November 2022","Count_EndedReferrals","435"
"E38000194","November 2022","Count_FinishedCourseTreatment","130"
"E38000194","November 2022","Percentage_Deterioration","7"
"E38000194","November 2022","Percentage_Improvement","66"
"E38000194","November 2022","Count_Deterioration","10"
"E38000194","November 2022","Percentage_Recovery","52"
"E38000194","November 2022","Percentage_ReliableRecovery","47"
"E38000200","November 2022","Count_ReferralsReceived","360"
"E38000200","November 2022","Count_AccessingServices","245"
"E38000200","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","97"
"E38000200","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000200","November 2022","Count_EndedReferrals","340"
"E38000200","November 2022","Count_FinishedCourseTreatment","90"
"E38000200","November 2022","Percentage_Deterioration",NA
"E38000200","November 2022","Percentage_Improvement","69"
"E38000200","November 2022","Count_Deterioration",NA
"E38000200","November 2022","Percentage_Recovery","55"
"E38000200","November 2022","Percentage_ReliableRecovery","53"
"E38000205","November 2022","Count_ReferralsReceived","1040"
"E38000205","November 2022","Count_AccessingServices","775"
"E38000205","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","45"
"E38000205","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","68"
"E38000205","November 2022","Count_EndedReferrals","920"
"E38000205","November 2022","Count_FinishedCourseTreatment","300"
"E38000205","November 2022","Percentage_Deterioration","7"
"E38000205","November 2022","Percentage_Improvement","38"
"E38000205","November 2022","Count_Deterioration","20"
"E38000205","November 2022","Percentage_Recovery","37"
"E38000205","November 2022","Percentage_ReliableRecovery","32"
"E38000226","November 2022","Count_ReferralsReceived","465"
"E38000226","November 2022","Count_AccessingServices","335"
"E38000226","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","85"
"E38000226","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","98"
"E38000226","November 2022","Count_EndedReferrals","430"
"E38000226","November 2022","Count_FinishedCourseTreatment","125"
"E38000226","November 2022","Percentage_Deterioration","10"
"E38000226","November 2022","Percentage_Improvement","58"
"E38000226","November 2022","Count_Deterioration","15"
"E38000226","November 2022","Percentage_Recovery","54"
"E38000226","November 2022","Percentage_ReliableRecovery","49"
"E38000006","November 2022","Count_ReferralsReceived","755"
"E38000006","November 2022","Count_AccessingServices","460"
"E38000006","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","98"
"E38000006","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000006","November 2022","Count_EndedReferrals","1340"
"E38000006","November 2022","Count_FinishedCourseTreatment","340"
"E38000006","November 2022","Percentage_Deterioration","9"
"E38000006","November 2022","Percentage_Improvement","53"
"E38000006","November 2022","Count_Deterioration","30"
"E38000006","November 2022","Percentage_Recovery","27"
"E38000006","November 2022","Percentage_ReliableRecovery","26"
"E38000008","November 2022","Count_ReferralsReceived","265"
"E38000008","November 2022","Count_AccessingServices","205"
"E38000008","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","99"
"E38000008","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000008","November 2022","Count_EndedReferrals","280"
"E38000008","November 2022","Count_FinishedCourseTreatment","140"
"E38000008","November 2022","Percentage_Deterioration","4"
"E38000008","November 2022","Percentage_Improvement","72"
"E38000008","November 2022","Count_Deterioration","5"
"E38000008","November 2022","Percentage_Recovery","56"
"E38000008","November 2022","Percentage_ReliableRecovery","52"
"E38000025","November 2022","Count_ReferralsReceived","635"
"E38000025","November 2022","Count_AccessingServices","455"
"E38000025","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","95"
"E38000025","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000025","November 2022","Count_EndedReferrals","625"
"E38000025","November 2022","Count_FinishedCourseTreatment","220"
"E38000025","November 2022","Percentage_Deterioration","5"
"E38000025","November 2022","Percentage_Improvement","69"
"E38000025","November 2022","Count_Deterioration","10"
"E38000025","November 2022","Percentage_Recovery","56"
"E38000025","November 2022","Percentage_ReliableRecovery","52"
"E38000044","November 2022","Count_ReferralsReceived","1160"
"E38000044","November 2022","Count_AccessingServices","675"
"E38000044","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","86"
"E38000044","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000044","November 2022","Count_EndedReferrals","1165"
"E38000044","November 2022","Count_FinishedCourseTreatment","360"
"E38000044","November 2022","Percentage_Deterioration","7"
"E38000044","November 2022","Percentage_Improvement","67"
"E38000044","November 2022","Count_Deterioration","25"
"E38000044","November 2022","Percentage_Recovery","51"
"E38000044","November 2022","Percentage_ReliableRecovery","48"
"E38000052","November 2022","Count_ReferralsReceived","820"
"E38000052","November 2022","Count_AccessingServices","530"
"E38000052","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","49"
"E38000052","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"E38000052","November 2022","Count_EndedReferrals","835"
"E38000052","November 2022","Count_FinishedCourseTreatment","440"
"E38000052","November 2022","Percentage_Deterioration","5"
"E38000052","November 2022","Percentage_Improvement","69"
"E38000052","November 2022","Count_Deterioration","20"
"E38000052","November 2022","Percentage_Recovery","54"
"E38000052","November 2022","Percentage_ReliableRecovery","50"
"E38000085","November 2022","Count_ReferralsReceived","1015"
"E38000085","November 2022","Count_AccessingServices","685"
"E38000085","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","93"
"E38000085","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000085","November 2022","Count_EndedReferrals","1075"
"E38000085","November 2022","Count_FinishedCourseTreatment","515"
"E38000085","November 2022","Percentage_Deterioration","5"
"E38000085","November 2022","Percentage_Improvement","74"
"E38000085","November 2022","Count_Deterioration","30"
"E38000085","November 2022","Percentage_Recovery","54"
"E38000085","November 2022","Percentage_ReliableRecovery","52"
"E38000119","November 2022","Count_ReferralsReceived","580"
"E38000119","November 2022","Count_AccessingServices","360"
"E38000119","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","96"
"E38000119","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000119","November 2022","Count_EndedReferrals","490"
"E38000119","November 2022","Count_FinishedCourseTreatment","180"
"E38000119","November 2022","Percentage_Deterioration","6"
"E38000119","November 2022","Percentage_Improvement","69"
"E38000119","November 2022","Count_Deterioration","10"
"E38000119","November 2022","Percentage_Recovery","48"
"E38000119","November 2022","Percentage_ReliableRecovery","47"
"E38000122","November 2022","Count_ReferralsReceived","370"
"E38000122","November 2022","Count_AccessingServices","295"
"E38000122","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","100"
"E38000122","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000122","November 2022","Count_EndedReferrals","350"
"E38000122","November 2022","Count_FinishedCourseTreatment","90"
"E38000122","November 2022","Percentage_Deterioration",NA
"E38000122","November 2022","Percentage_Improvement","66"
"E38000122","November 2022","Count_Deterioration",NA
"E38000122","November 2022","Percentage_Recovery","44"
"E38000122","November 2022","Percentage_ReliableRecovery","42"
"E38000141","November 2022","Count_ReferralsReceived","875"
"E38000141","November 2022","Count_AccessingServices","580"
"E38000141","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","94"
"E38000141","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"E38000141","November 2022","Count_EndedReferrals","840"
"E38000141","November 2022","Count_FinishedCourseTreatment","270"
"E38000141","November 2022","Percentage_Deterioration","5"
"E38000141","November 2022","Percentage_Improvement","67"
"E38000141","November 2022","Count_Deterioration","15"
"E38000141","November 2022","Percentage_Recovery","50"
"E38000141","November 2022","Percentage_ReliableRecovery","49"
"E38000146","November 2022","Count_ReferralsReceived","1660"
"E38000146","November 2022","Count_AccessingServices","1270"
"E38000146","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","99"
"E38000146","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000146","November 2022","Count_EndedReferrals","1560"
"E38000146","November 2022","Count_FinishedCourseTreatment","530"
"E38000146","November 2022","Percentage_Deterioration","7"
"E38000146","November 2022","Percentage_Improvement","64"
"E38000146","November 2022","Count_Deterioration","35"
"E38000146","November 2022","Percentage_Recovery","50"
"E38000146","November 2022","Percentage_ReliableRecovery","46"
"E38000188","November 2022","Count_ReferralsReceived","855"
"E38000188","November 2022","Count_AccessingServices","615"
"E38000188","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","100"
"E38000188","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000188","November 2022","Count_EndedReferrals","720"
"E38000188","November 2022","Count_FinishedCourseTreatment","310"
"E38000188","November 2022","Percentage_Deterioration","5"
"E38000188","November 2022","Percentage_Improvement","77"
"E38000188","November 2022","Count_Deterioration","15"
"E38000188","November 2022","Percentage_Recovery","56"
"E38000188","November 2022","Percentage_ReliableRecovery","54"
"E38000190","November 2022","Count_ReferralsReceived","1175"
"E38000190","November 2022","Count_AccessingServices","975"
"E38000190","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","98"
"E38000190","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"E38000190","November 2022","Count_EndedReferrals","1225"
"E38000190","November 2022","Count_FinishedCourseTreatment","430"
"E38000190","November 2022","Percentage_Deterioration","5"
"E38000190","November 2022","Percentage_Improvement","71"
"E38000190","November 2022","Count_Deterioration","20"
"E38000190","November 2022","Percentage_Recovery","51"
"E38000190","November 2022","Percentage_ReliableRecovery","48"
"E38000051","November 2022","Count_ReferralsReceived","720"
"E38000051","November 2022","Count_AccessingServices","600"
"E38000051","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","79"
"E38000051","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","97"
"E38000051","November 2022","Count_EndedReferrals","715"
"E38000051","November 2022","Count_FinishedCourseTreatment","240"
"E38000051","November 2022","Percentage_Deterioration","8"
"E38000051","November 2022","Percentage_Improvement","66"
"E38000051","November 2022","Count_Deterioration","20"
"E38000051","November 2022","Percentage_Recovery","55"
"E38000051","November 2022","Percentage_ReliableRecovery","50"
"E38000097","November 2022","Count_ReferralsReceived","880"
"E38000097","November 2022","Count_AccessingServices","665"
"E38000097","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","73"
"E38000097","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","96"
"E38000097","November 2022","Count_EndedReferrals","830"
"E38000097","November 2022","Count_FinishedCourseTreatment","240"
"E38000097","November 2022","Percentage_Deterioration","6"
"E38000097","November 2022","Percentage_Improvement","63"
"E38000097","November 2022","Count_Deterioration","15"
"E38000097","November 2022","Percentage_Recovery","45"
"E38000097","November 2022","Percentage_ReliableRecovery","42"
"E38000201","November 2022","Count_ReferralsReceived","960"
"E38000201","November 2022","Count_AccessingServices","810"
"E38000201","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","77"
"E38000201","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","97"
"E38000201","November 2022","Count_EndedReferrals","955"
"E38000201","November 2022","Count_FinishedCourseTreatment","365"
"E38000201","November 2022","Percentage_Deterioration","6"
"E38000201","November 2022","Percentage_Improvement","66"
"E38000201","November 2022","Count_Deterioration","25"
"E38000201","November 2022","Percentage_Recovery","50"
"E38000201","November 2022","Percentage_ReliableRecovery","46"
"E38000028","November 2022","Count_ReferralsReceived","360"
"E38000028","November 2022","Count_AccessingServices","295"
"E38000028","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","97"
"E38000028","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000028","November 2022","Count_EndedReferrals","345"
"E38000028","November 2022","Count_FinishedCourseTreatment","150"
"E38000028","November 2022","Percentage_Deterioration",NA
"E38000028","November 2022","Percentage_Improvement","69"
"E38000028","November 2022","Count_Deterioration",NA
"E38000028","November 2022","Percentage_Recovery","52"
"E38000028","November 2022","Percentage_ReliableRecovery","49"
"E38000053","November 2022","Count_ReferralsReceived","570"
"E38000053","November 2022","Count_AccessingServices","900"
"E38000053","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","83"
"E38000053","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","90"
"E38000053","November 2022","Count_EndedReferrals","555"
"E38000053","November 2022","Count_FinishedCourseTreatment","145"
"E38000053","November 2022","Percentage_Deterioration","4"
"E38000053","November 2022","Percentage_Improvement","67"
"E38000053","November 2022","Count_Deterioration","5"
"E38000053","November 2022","Percentage_Recovery","62"
"E38000053","November 2022","Percentage_ReliableRecovery","60"
"E38000126","November 2022","Count_ReferralsReceived","780"
"E38000126","November 2022","Count_AccessingServices","400"
"E38000126","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","73"
"E38000126","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"E38000126","November 2022","Count_EndedReferrals","645"
"E38000126","November 2022","Count_FinishedCourseTreatment","235"
"E38000126","November 2022","Percentage_Deterioration","6"
"E38000126","November 2022","Percentage_Improvement","67"
"E38000126","November 2022","Count_Deterioration","15"
"E38000126","November 2022","Percentage_Recovery","52"
"E38000126","November 2022","Percentage_ReliableRecovery","50"
"E38000153","November 2022","Count_ReferralsReceived","455"
"E38000153","November 2022","Count_AccessingServices","365"
"E38000153","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","99"
"E38000153","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000153","November 2022","Count_EndedReferrals","455"
"E38000153","November 2022","Count_FinishedCourseTreatment","215"
"E38000153","November 2022","Percentage_Deterioration","7"
"E38000153","November 2022","Percentage_Improvement","74"
"E38000153","November 2022","Count_Deterioration","15"
"E38000153","November 2022","Percentage_Recovery","55"
"E38000153","November 2022","Percentage_ReliableRecovery","53"
"E38000173","November 2022","Count_ReferralsReceived","415"
"E38000173","November 2022","Count_AccessingServices","325"
"E38000173","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","98"
"E38000173","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"E38000173","November 2022","Count_EndedReferrals","385"
"E38000173","November 2022","Count_FinishedCourseTreatment","160"
"E38000173","November 2022","Percentage_Deterioration","4"
"E38000173","November 2022","Percentage_Improvement","77"
"E38000173","November 2022","Count_Deterioration","5"
"E38000173","November 2022","Percentage_Recovery","55"
"E38000173","November 2022","Percentage_ReliableRecovery","54"
"E38000175","November 2022","Count_ReferralsReceived","840"
"E38000175","November 2022","Count_AccessingServices","515"
"E38000175","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","99"
"E38000175","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000175","November 2022","Count_EndedReferrals","810"
"E38000175","November 2022","Count_FinishedCourseTreatment","345"
"E38000175","November 2022","Percentage_Deterioration","4"
"E38000175","November 2022","Percentage_Improvement","77"
"E38000175","November 2022","Count_Deterioration","15"
"E38000175","November 2022","Percentage_Recovery","56"
"E38000175","November 2022","Percentage_ReliableRecovery","55"
"E38000260","November 2022","Count_ReferralsReceived","2300"
"E38000260","November 2022","Count_AccessingServices","2050"
"E38000260","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","92"
"E38000260","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"E38000260","November 2022","Count_EndedReferrals","2320"
"E38000260","November 2022","Count_FinishedCourseTreatment","1075"
"E38000260","November 2022","Percentage_Deterioration","6"
"E38000260","November 2022","Percentage_Improvement","65"
"E38000260","November 2022","Count_Deterioration","60"
"E38000260","November 2022","Percentage_Recovery","52"
"E38000260","November 2022","Percentage_ReliableRecovery","49"
"E38000049","November 2022","Count_ReferralsReceived","1655"
"E38000049","November 2022","Count_AccessingServices","1390"
"E38000049","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","69"
"E38000049","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","78"
"E38000049","November 2022","Count_EndedReferrals","1715"
"E38000049","November 2022","Count_FinishedCourseTreatment","580"
"E38000049","November 2022","Percentage_Deterioration","7"
"E38000049","November 2022","Percentage_Improvement","62"
"E38000049","November 2022","Count_Deterioration","40"
"E38000049","November 2022","Percentage_Recovery","47"
"E38000049","November 2022","Percentage_ReliableRecovery","44"
"E38000086","November 2022","Count_ReferralsReceived","1485"
"E38000086","November 2022","Count_AccessingServices","1065"
"E38000086","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","97"
"E38000086","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000086","November 2022","Count_EndedReferrals","1395"
"E38000086","November 2022","Count_FinishedCourseTreatment","365"
"E38000086","November 2022","Percentage_Deterioration","7"
"E38000086","November 2022","Percentage_Improvement","67"
"E38000086","November 2022","Count_Deterioration","25"
"E38000086","November 2022","Percentage_Recovery","52"
"E38000086","November 2022","Percentage_ReliableRecovery","48"
"E38000079","November 2022","Count_ReferralsReceived","1815"
"E38000079","November 2022","Count_AccessingServices","1495"
"E38000079","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","79"
"E38000079","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","86"
"E38000079","November 2022","Count_EndedReferrals","1740"
"E38000079","November 2022","Count_FinishedCourseTreatment","690"
"E38000079","November 2022","Percentage_Deterioration","6"
"E38000079","November 2022","Percentage_Improvement","60"
"E38000079","November 2022","Count_Deterioration","40"
"E38000079","November 2022","Percentage_Recovery","50"
"E38000079","November 2022","Percentage_ReliableRecovery","46"
"E38000106","November 2022","Count_ReferralsReceived","940"
"E38000106","November 2022","Count_AccessingServices","605"
"E38000106","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","97"
"E38000106","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"E38000106","November 2022","Count_EndedReferrals","890"
"E38000106","November 2022","Count_FinishedCourseTreatment","315"
"E38000106","November 2022","Percentage_Deterioration","8"
"E38000106","November 2022","Percentage_Improvement","64"
"E38000106","November 2022","Count_Deterioration","25"
"E38000106","November 2022","Percentage_Recovery","45"
"E38000106","November 2022","Percentage_ReliableRecovery","41"
"E38000117","November 2022","Count_ReferralsReceived","1065"
"E38000117","November 2022","Count_AccessingServices","640"
"E38000117","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","99"
"E38000117","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000117","November 2022","Count_EndedReferrals","920"
"E38000117","November 2022","Count_FinishedCourseTreatment","295"
"E38000117","November 2022","Percentage_Deterioration","8"
"E38000117","November 2022","Percentage_Improvement","61"
"E38000117","November 2022","Count_Deterioration","25"
"E38000117","November 2022","Percentage_Recovery","53"
"E38000117","November 2022","Percentage_ReliableRecovery","48"
"E38000185","November 2022","Count_ReferralsReceived","550"
"E38000185","November 2022","Count_AccessingServices","450"
"E38000185","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","100"
"E38000185","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000185","November 2022","Count_EndedReferrals","545"
"E38000185","November 2022","Count_FinishedCourseTreatment","275"
"E38000185","November 2022","Percentage_Deterioration","5"
"E38000185","November 2022","Percentage_Improvement","69"
"E38000185","November 2022","Count_Deterioration","15"
"E38000185","November 2022","Percentage_Recovery","52"
"E38000185","November 2022","Percentage_ReliableRecovery","49"
"E38000197","November 2022","Count_ReferralsReceived","660"
"E38000197","November 2022","Count_AccessingServices","465"
"E38000197","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","96"
"E38000197","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000197","November 2022","Count_EndedReferrals","795"
"E38000197","November 2022","Count_FinishedCourseTreatment","270"
"E38000197","November 2022","Percentage_Deterioration","8"
"E38000197","November 2022","Percentage_Improvement","66"
"E38000197","November 2022","Count_Deterioration","20"
"E38000197","November 2022","Percentage_Recovery","49"
"E38000197","November 2022","Percentage_ReliableRecovery","46"
"E38000204","November 2022","Count_ReferralsReceived","830"
"E38000204","November 2022","Count_AccessingServices","580"
"E38000204","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","97"
"E38000204","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000204","November 2022","Count_EndedReferrals","760"
"E38000204","November 2022","Count_FinishedCourseTreatment","215"
"E38000204","November 2022","Percentage_Deterioration","5"
"E38000204","November 2022","Percentage_Improvement","68"
"E38000204","November 2022","Count_Deterioration","10"
"E38000204","November 2022","Percentage_Recovery","54"
"E38000204","November 2022","Percentage_ReliableRecovery","49"
"E38000021","November 2022","Count_ReferralsReceived","925"
"E38000021","November 2022","Count_AccessingServices","645"
"E38000021","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","93"
"E38000021","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","97"
"E38000021","November 2022","Count_EndedReferrals","935"
"E38000021","November 2022","Count_FinishedCourseTreatment","330"
"E38000021","November 2022","Percentage_Deterioration","4"
"E38000021","November 2022","Percentage_Improvement","65"
"E38000021","November 2022","Count_Deterioration","15"
"E38000021","November 2022","Percentage_Recovery","48"
"E38000021","November 2022","Percentage_ReliableRecovery","44"
"E38000136","November 2022","Count_ReferralsReceived","1465"
"E38000136","November 2022","Count_AccessingServices","1230"
"E38000136","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","100"
"E38000136","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000136","November 2022","Count_EndedReferrals","1460"
"E38000136","November 2022","Count_FinishedCourseTreatment","705"
"E38000136","November 2022","Percentage_Deterioration","5"
"E38000136","November 2022","Percentage_Improvement","65"
"E38000136","November 2022","Count_Deterioration","40"
"E38000136","November 2022","Percentage_Recovery","52"
"E38000136","November 2022","Percentage_ReliableRecovery","49"
"E38000137","November 2022","Count_ReferralsReceived","825"
"E38000137","November 2022","Count_AccessingServices","505"
"E38000137","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","90"
"E38000137","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000137","November 2022","Count_EndedReferrals","660"
"E38000137","November 2022","Count_FinishedCourseTreatment","280"
"E38000137","November 2022","Percentage_Deterioration","8"
"E38000137","November 2022","Percentage_Improvement","69"
"E38000137","November 2022","Count_Deterioration","20"
"E38000137","November 2022","Percentage_Recovery","52"
"E38000137","November 2022","Percentage_ReliableRecovery","48"
"E38000045","November 2022","Count_ReferralsReceived","2190"
"E38000045","November 2022","Count_AccessingServices","1570"
"E38000045","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","98"
"E38000045","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000045","November 2022","Count_EndedReferrals","2100"
"E38000045","November 2022","Count_FinishedCourseTreatment","1075"
"E38000045","November 2022","Percentage_Deterioration","6"
"E38000045","November 2022","Percentage_Improvement","67"
"E38000045","November 2022","Count_Deterioration","70"
"E38000045","November 2022","Percentage_Recovery","51"
"E38000045","November 2022","Percentage_ReliableRecovery","46"
"E38000062","November 2022","Count_ReferralsReceived","1105"
"E38000062","November 2022","Count_AccessingServices","950"
"E38000062","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","100"
"E38000062","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000062","November 2022","Count_EndedReferrals","1350"
"E38000062","November 2022","Count_FinishedCourseTreatment","645"
"E38000062","November 2022","Percentage_Deterioration","5"
"E38000062","November 2022","Percentage_Improvement","70"
"E38000062","November 2022","Count_Deterioration","35"
"E38000062","November 2022","Percentage_Recovery","51"
"E38000062","November 2022","Percentage_ReliableRecovery","50"
"E38000089","November 2022","Count_ReferralsReceived","1250"
"E38000089","November 2022","Count_AccessingServices","685"
"E38000089","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","92"
"E38000089","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","98"
"E38000089","November 2022","Count_EndedReferrals","970"
"E38000089","November 2022","Count_FinishedCourseTreatment","540"
"E38000089","November 2022","Percentage_Deterioration","7"
"E38000089","November 2022","Percentage_Improvement","67"
"E38000089","November 2022","Count_Deterioration","35"
"E38000089","November 2022","Percentage_Recovery","41"
"E38000089","November 2022","Percentage_ReliableRecovery","39"
"E38000150","November 2022","Count_ReferralsReceived","1245"
"E38000150","November 2022","Count_AccessingServices","800"
"E38000150","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","64"
"E38000150","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","98"
"E38000150","November 2022","Count_EndedReferrals","1135"
"E38000150","November 2022","Count_FinishedCourseTreatment","435"
"E38000150","November 2022","Percentage_Deterioration","5"
"E38000150","November 2022","Percentage_Improvement","73"
"E38000150","November 2022","Count_Deterioration","20"
"E38000150","November 2022","Percentage_Recovery","55"
"E38000150","November 2022","Percentage_ReliableRecovery","53"
"E38000208","November 2022","Count_ReferralsReceived","1015"
"E38000208","November 2022","Count_AccessingServices","675"
"E38000208","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","96"
"E38000208","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000208","November 2022","Count_EndedReferrals","1085"
"E38000208","November 2022","Count_FinishedCourseTreatment","570"
"E38000208","November 2022","Percentage_Deterioration","6"
"E38000208","November 2022","Percentage_Improvement","65"
"E38000208","November 2022","Count_Deterioration","35"
"E38000208","November 2022","Percentage_Recovery","48"
"E38000208","November 2022","Percentage_ReliableRecovery","44"
"E38000212","November 2022","Count_ReferralsReceived","1350"
"E38000212","November 2022","Count_AccessingServices","1015"
"E38000212","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","99"
"E38000212","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"E38000212","November 2022","Count_EndedReferrals","1130"
"E38000212","November 2022","Count_FinishedCourseTreatment","515"
"E38000212","November 2022","Percentage_Deterioration","3"
"E38000212","November 2022","Percentage_Improvement","75"
"E38000212","November 2022","Count_Deterioration","15"
"E38000212","November 2022","Percentage_Recovery","57"
"E38000212","November 2022","Percentage_ReliableRecovery","54"
"E38000217","November 2022","Count_ReferralsReceived","4135"
"E38000217","November 2022","Count_AccessingServices","2110"
"E38000217","November 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","76"
"E38000217","November 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","92"
"E38000217","November 2022","Count_EndedReferrals","4170"
"E38000217","November 2022","Count_FinishedCourseTreatment","685"
"E38000217","November 2022","Percentage_Deterioration","7"
"E38000217","November 2022","Percentage_Improvement","63"
"E38000217","November 2022","Count_Deterioration","50"
"E38000217","November 2022","Percentage_Recovery","44"
"E38000217","November 2022","Percentage_ReliableRecovery","41"
"E38000223","November 2022","Count_ReferralsReceived","1230"
"E38000223","November 2022","Count_AccessingServices","1015"
