"icb22_code","icb22_name","year","sub_domain","value"
"E54000058","NHS Derby and Derbyshire Integrated Care Board",2019,"personal_well_being",106.3
"E54000058","NHS Derby and Derbyshire Integrated Care Board",2019,"physical_health_conditions",99
"E54000058","NHS Derby and Derbyshire Integrated Care Board",2019,"behavioural_risk_factors",105.6
"E54000058","NHS Derby and Derbyshire Integrated Care Board",2019,"children_and_young_people",105.8
"E54000058","NHS Derby and Derbyshire Integrated Care Board",2019,"physiological_risk_factors",95.7
"E54000058","NHS Derby and Derbyshire Integrated Care Board",2019,"protective_measures",109.9
"E54000058","NHS Derby and Derbyshire Integrated Care Board",2019,"access_to_green_space",107.4
"E54000058","NHS Derby and Derbyshire Integrated Care Board",2019,"access_to_services",99
"E54000058","NHS Derby and Derbyshire Integrated Care Board",2019,"crime",99.6
"E54000058","NHS Derby and Derbyshire Integrated Care Board",2019,"economic_and_working_conditions",108.7
"E54000058","NHS Derby and Derbyshire Integrated Care Board",2019,"living_conditions",108.6
"E54000059","NHS Northamptonshire Integrated Care Board",2019,"difficulties_in_daily_life",105.2
"E54000059","NHS Northamptonshire Integrated Care Board",2019,"mental_health",93.4
"E54000059","NHS Northamptonshire Integrated Care Board",2019,"mortality",101
"E54000059","NHS Northamptonshire Integrated Care Board",2019,"personal_well_being",106.7
"E54000059","NHS Northamptonshire Integrated Care Board",2019,"physical_health_conditions",91.7
"E54000059","NHS Northamptonshire Integrated Care Board",2019,"behavioural_risk_factors",98.4
"E54000059","NHS Northamptonshire Integrated Care Board",2019,"children_and_young_people",108.6
"E54000059","NHS Northamptonshire Integrated Care Board",2019,"physiological_risk_factors",101.6
"E54000059","NHS Northamptonshire Integrated Care Board",2019,"protective_measures",100.8
"E54000059","NHS Northamptonshire Integrated Care Board",2019,"access_to_green_space",104.9
"E54000059","NHS Northamptonshire Integrated Care Board",2019,"access_to_services",91.4
"E54000059","NHS Northamptonshire Integrated Care Board",2019,"crime",93.3
"E54000059","NHS Northamptonshire Integrated Care Board",2019,"economic_and_working_conditions",107.5
"E54000059","NHS Northamptonshire Integrated Care Board",2019,"living_conditions",102.8
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2019,"difficulties_in_daily_life",93.9
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2019,"mental_health",97.3
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2019,"mortality",96.4
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2019,"personal_well_being",97
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2019,"physical_health_conditions",97.5
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2019,"behavioural_risk_factors",98.8
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2019,"children_and_young_people",104.7
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2019,"physiological_risk_factors",97.1
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2019,"protective_measures",106.4
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2019,"access_to_green_space",103.7
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2019,"access_to_services",100.8
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2019,"crime",89.3
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2019,"economic_and_working_conditions",103.4
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board",2019,"living_conditions",105.2
"E54000061","NHS South Yorkshire Integrated Care Board",2019,"difficulties_in_daily_life",87.7
"E54000061","NHS South Yorkshire Integrated Care Board",2019,"mental_health",92.7
"E54000061","NHS South Yorkshire Integrated Care Board",2019,"mortality",95.4
"E54000061","NHS South Yorkshire Integrated Care Board",2019,"personal_well_being",96.5
"E54000061","NHS South Yorkshire Integrated Care Board",2019,"physical_health_conditions",101.7
"E54000061","NHS South Yorkshire Integrated Care Board",2019,"behavioural_risk_factors",93.8
"E54000061","NHS South Yorkshire Integrated Care Board",2019,"children_and_young_people",97.8
"E54000061","NHS South Yorkshire Integrated Care Board",2019,"physiological_risk_factors",91
"E54000061","NHS South Yorkshire Integrated Care Board",2019,"protective_measures",106
"E54000061","NHS South Yorkshire Integrated Care Board",2019,"access_to_green_space",104.8
"E54000061","NHS South Yorkshire Integrated Care Board",2019,"access_to_services",103.3
"E54000061","NHS South Yorkshire Integrated Care Board",2019,"crime",88.9
"E54000061","NHS South Yorkshire Integrated Care Board",2019,"economic_and_working_conditions",95.1
"E54000061","NHS South Yorkshire Integrated Care Board",2019,"living_conditions",103.4
"E54000062","NHS Black Country Integrated Care Board",2019,"difficulties_in_daily_life",96.5
"E54000062","NHS Black Country Integrated Care Board",2019,"mental_health",102.1
"E54000062","NHS Black Country Integrated Care Board",2019,"mortality",90.6
"E54000062","NHS Black Country Integrated Care Board",2019,"personal_well_being",91.1
"E54000062","NHS Black Country Integrated Care Board",2019,"physical_health_conditions",100.3
"E54000062","NHS Black Country Integrated Care Board",2019,"behavioural_risk_factors",82.2
"E54000062","NHS Black Country Integrated Care Board",2019,"children_and_young_people",97.9
"E54000062","NHS Black Country Integrated Care Board",2019,"physiological_risk_factors",77.6
"E54000062","NHS Black Country Integrated Care Board",2019,"protective_measures",96.2
"E54000062","NHS Black Country Integrated Care Board",2019,"access_to_green_space",105.1
"E54000062","NHS Black Country Integrated Care Board",2019,"access_to_services",106.1
"E54000062","NHS Black Country Integrated Care Board",2019,"crime",93.8
"E54000062","NHS Black Country Integrated Care Board",2019,"economic_and_working_conditions",88.4
"E54000062","NHS Black Country Integrated Care Board",2019,"living_conditions",96.6
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2018,"difficulties_in_daily_life",95.6
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2018,"mental_health",93.2
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2018,"mortality",93.2
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2018,"personal_well_being",102.4
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2018,"physical_health_conditions",96.2
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2018,"behavioural_risk_factors",96
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2018,"children_and_young_people",100.1
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2018,"physiological_risk_factors",93
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2018,"protective_measures",100.8
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2018,"access_to_green_space",104.3
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2018,"access_to_services",101.8
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2018,"crime",92.3
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2018,"economic_and_working_conditions",103.1
"E54000008","NHS Cheshire and Merseyside Integrated Care Board",2018,"living_conditions",107.8
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2018,"difficulties_in_daily_life",98.3
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2018,"mental_health",98.2
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2018,"mortality",95.4
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2018,"personal_well_being",106.3
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2018,"physical_health_conditions",102.6
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2018,"behavioural_risk_factors",97.9
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2018,"children_and_young_people",104.6
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2018,"physiological_risk_factors",91.6
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2018,"protective_measures",104.6
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2018,"access_to_green_space",108.9
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2018,"access_to_services",97
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2018,"crime",95.6
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2018,"economic_and_working_conditions",102.9
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",2018,"living_conditions",109.5
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2018,"difficulties_in_daily_life",98.7
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2018,"mental_health",102
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2018,"mortality",101.1
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2018,"personal_well_being",104.9
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2018,"physical_health_conditions",98.5
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2018,"behavioural_risk_factors",105.2
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2018,"children_and_young_people",104.8
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2018,"physiological_risk_factors",94.9
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2018,"protective_measures",108.3
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2018,"access_to_green_space",103
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2018,"access_to_services",86.1
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2018,"crime",97.6
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2018,"economic_and_working_conditions",106.5
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board",2018,"living_conditions",114
"E54000013","NHS Lincolnshire Integrated Care Board",2018,"difficulties_in_daily_life",92.9
"E54000013","NHS Lincolnshire Integrated Care Board",2018,"mental_health",101.4
"E54000013","NHS Lincolnshire Integrated Care Board",2018,"mortality",99.9
"E54000013","NHS Lincolnshire Integrated Care Board",2018,"personal_well_being",105.9
"E54000013","NHS Lincolnshire Integrated Care Board",2018,"physical_health_conditions",96.7
"E54000013","NHS Lincolnshire Integrated Care Board",2018,"behavioural_risk_factors",96.8
"E54000013","NHS Lincolnshire Integrated Care Board",2018,"children_and_young_people",103.8
"E54000013","NHS Lincolnshire Integrated Care Board",2018,"physiological_risk_factors",97.2
"E54000013","NHS Lincolnshire Integrated Care Board",2018,"protective_measures",104.3
"E54000013","NHS Lincolnshire Integrated Care Board",2018,"access_to_green_space",109.2
"E54000013","NHS Lincolnshire Integrated Care Board",2018,"access_to_services",85
"E54000013","NHS Lincolnshire Integrated Care Board",2018,"crime",96.7
"E54000013","NHS Lincolnshire Integrated Care Board",2018,"economic_and_working_conditions",100.1
"E54000013","NHS Lincolnshire Integrated Care Board",2018,"living_conditions",111.6
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2018,"difficulties_in_daily_life",88.5
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2018,"mental_health",108.1
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2018,"mortality",101.9
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2018,"personal_well_being",107.9
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2018,"physical_health_conditions",98.4
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2018,"behavioural_risk_factors",99.9
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2018,"children_and_young_people",106.2
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2018,"physiological_risk_factors",100.8
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2018,"protective_measures",106.8
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2018,"access_to_green_space",102
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2018,"access_to_services",97.7
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2018,"crime",94.7
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2018,"economic_and_working_conditions",100.9
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2018,"living_conditions",105.6
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2018,"difficulties_in_daily_life",96.2
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2018,"mental_health",99.2
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2018,"mortality",99.6
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2018,"personal_well_being",104.4
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2018,"physical_health_conditions",101.3
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2018,"behavioural_risk_factors",98
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2018,"children_and_young_people",106.9
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2018,"physiological_risk_factors",97.6
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2018,"protective_measures",99.2
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2018,"access_to_green_space",100
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2018,"access_to_services",99.2
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2018,"crime",94.4
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2018,"economic_and_working_conditions",105.7
"E54000018","NHS Coventry and Warwickshire Integrated Care Board",2018,"living_conditions",99.7
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2018,"difficulties_in_daily_life",102
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2018,"mental_health",101.8
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2018,"mortality",105
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2018,"personal_well_being",109.2
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2018,"physical_health_conditions",101.8
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2018,"behavioural_risk_factors",106.1
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2018,"children_and_young_people",109.3
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2018,"physiological_risk_factors",98
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2018,"protective_measures",105.3
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2018,"access_to_green_space",104.4
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2018,"access_to_services",87.7
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2018,"crime",96.4
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2018,"economic_and_working_conditions",108.5
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board",2018,"living_conditions",109.4
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2018,"difficulties_in_daily_life",96.6
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2018,"mental_health",96.8
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2018,"mortality",105.6
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2018,"personal_well_being",106.8
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2018,"physical_health_conditions",93.7
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2018,"behavioural_risk_factors",102.1
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2018,"children_and_young_people",104.8
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2018,"physiological_risk_factors",101.4
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2018,"protective_measures",107.6
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2018,"access_to_green_space",105.6
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2018,"access_to_services",84.7
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2018,"crime",104.1
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2018,"economic_and_working_conditions",104.1
"E54000022","NHS Norfolk and Waveney Integrated Care Board",2018,"living_conditions",110.2
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2018,"difficulties_in_daily_life",95.9
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2018,"mental_health",96.8
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2018,"mortality",105.9
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2018,"personal_well_being",107.3
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2018,"physical_health_conditions",94.8
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2018,"behavioural_risk_factors",103.4
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2018,"children_and_young_people",107.4
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2018,"physiological_risk_factors",101
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2018,"protective_measures",105.1
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2018,"access_to_green_space",104.6
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2018,"access_to_services",89.5
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2018,"crime",95.6
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2018,"economic_and_working_conditions",106.9
"E54000023","NHS Suffolk and North East Essex Integrated Care Board",2018,"living_conditions",106
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2018,"difficulties_in_daily_life",108.5
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2018,"mental_health",105.5
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2018,"mortality",101.4
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2018,"personal_well_being",108
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2018,"physical_health_conditions",102.3
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2018,"behavioural_risk_factors",96.8
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2018,"children_and_young_people",104.9
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2018,"physiological_risk_factors",97
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2018,"protective_measures",100.6
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2018,"access_to_green_space",99.9
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2018,"access_to_services",97.7
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2018,"crime",91.3
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2018,"economic_and_working_conditions",102.8
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",2018,"living_conditions",96.3
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2018,"difficulties_in_daily_life",105.9
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2018,"mental_health",109.1
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2018,"mortality",109.3
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2018,"personal_well_being",107.5
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2018,"physical_health_conditions",99.9
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2018,"behavioural_risk_factors",106.7
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2018,"children_and_young_people",116.1
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2018,"physiological_risk_factors",108.3
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2018,"protective_measures",101
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2018,"access_to_green_space",93.5
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2018,"access_to_services",96.7
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2018,"crime",95.4
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2018,"economic_and_working_conditions",113.7
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board",2018,"living_conditions",99.8
"E54000026","NHS Mid and South Essex Integrated Care Board",2018,"difficulties_in_daily_life",100.8
"E54000026","NHS Mid and South Essex Integrated Care Board",2018,"mental_health",104.3
"E54000026","NHS Mid and South Essex Integrated Care Board",2018,"mortality",104.7
"E54000026","NHS Mid and South Essex Integrated Care Board",2018,"personal_well_being",102.9
"E54000026","NHS Mid and South Essex Integrated Care Board",2018,"physical_health_conditions",103.4
"E54000026","NHS Mid and South Essex Integrated Care Board",2018,"behavioural_risk_factors",101.5
"E54000026","NHS Mid and South Essex Integrated Care Board",2018,"children_and_young_people",109.8
"E54000026","NHS Mid and South Essex Integrated Care Board",2018,"physiological_risk_factors",101.4
"E54000026","NHS Mid and South Essex Integrated Care Board",2018,"protective_measures",101.4
"E54000026","NHS Mid and South Essex Integrated Care Board",2018,"access_to_green_space",100.6
"E54000026","NHS Mid and South Essex Integrated Care Board",2018,"access_to_services",97.4
"E54000026","NHS Mid and South Essex Integrated Care Board",2018,"crime",94.1
"E54000026","NHS Mid and South Essex Integrated Care Board",2018,"economic_and_working_conditions",107.6
"E54000026","NHS Mid and South Essex Integrated Care Board",2018,"living_conditions",100.1
"E54000027","NHS North West London Integrated Care Board",2018,"difficulties_in_daily_life",115
"E54000027","NHS North West London Integrated Care Board",2018,"mental_health",116.1
"E54000027","NHS North West London Integrated Care Board",2018,"mortality",112.1
"E54000027","NHS North West London Integrated Care Board",2018,"personal_well_being",100.9
"E54000027","NHS North West London Integrated Care Board",2018,"physical_health_conditions",117.7
"E54000027","NHS North West London Integrated Care Board",2018,"behavioural_risk_factors",96.6
"E54000027","NHS North West London Integrated Care Board",2018,"children_and_young_people",113.3
"E54000027","NHS North West London Integrated Care Board",2018,"physiological_risk_factors",95.2
"E54000027","NHS North West London Integrated Care Board",2018,"protective_measures",80
"E54000027","NHS North West London Integrated Care Board",2018,"access_to_green_space",86.6
"E54000027","NHS North West London Integrated Care Board",2018,"access_to_services",112.7
"E54000027","NHS North West London Integrated Care Board",2018,"crime",89.6
"E54000027","NHS North West London Integrated Care Board",2018,"economic_and_working_conditions",102.1
"E54000027","NHS North West London Integrated Care Board",2018,"living_conditions",82
"E54000028","NHS North Central London Integrated Care Board",2018,"difficulties_in_daily_life",114.3
"E54000028","NHS North Central London Integrated Care Board",2018,"mental_health",110.5
"E54000028","NHS North Central London Integrated Care Board",2018,"mortality",113.1
"E54000028","NHS North Central London Integrated Care Board",2018,"personal_well_being",89.7
"E54000028","NHS North Central London Integrated Care Board",2018,"physical_health_conditions",109.9
"E54000028","NHS North Central London Integrated Care Board",2018,"behavioural_risk_factors",105.5
"E54000028","NHS North Central London Integrated Care Board",2018,"children_and_young_people",109
"E54000028","NHS North Central London Integrated Care Board",2018,"physiological_risk_factors",98.7
"E54000028","NHS North Central London Integrated Care Board",2018,"protective_measures",80.3
"E54000028","NHS North Central London Integrated Care Board",2018,"access_to_green_space",80.8
"E54000028","NHS North Central London Integrated Care Board",2018,"access_to_services",115.4
"E54000028","NHS North Central London Integrated Care Board",2018,"crime",91.5
"E54000028","NHS North Central London Integrated Care Board",2018,"economic_and_working_conditions",100.5
"E54000028","NHS North Central London Integrated Care Board",2018,"living_conditions",80.5
"E54000029","NHS North East London Integrated Care Board",2018,"difficulties_in_daily_life",110.3
"E54000029","NHS North East London Integrated Care Board",2018,"mental_health",117
"E54000029","NHS North East London Integrated Care Board",2018,"mortality",104.3
"E54000029","NHS North East London Integrated Care Board",2018,"personal_well_being",98
"E54000029","NHS North East London Integrated Care Board",2018,"physical_health_conditions",112
"E54000029","NHS North East London Integrated Care Board",2018,"behavioural_risk_factors",90.9
"E54000029","NHS North East London Integrated Care Board",2018,"children_and_young_people",110.3
"E54000029","NHS North East London Integrated Care Board",2018,"physiological_risk_factors",88.3
"E54000029","NHS North East London Integrated Care Board",2018,"protective_measures",83.3
"E54000029","NHS North East London Integrated Care Board",2018,"access_to_green_space",85.4
"E54000029","NHS North East London Integrated Care Board",2018,"access_to_services",111.9
"E54000029","NHS North East London Integrated Care Board",2018,"crime",93.1
"E54000029","NHS North East London Integrated Care Board",2018,"economic_and_working_conditions",93.7
"E54000029","NHS North East London Integrated Care Board",2018,"living_conditions",80.8
"E54000030","NHS South East London Integrated Care Board",2018,"difficulties_in_daily_life",107
"E54000030","NHS South East London Integrated Care Board",2018,"mental_health",111.9
"E54000030","NHS South East London Integrated Care Board",2018,"mortality",104.3
"E54000030","NHS South East London Integrated Care Board",2018,"personal_well_being",89.6
"E54000030","NHS South East London Integrated Care Board",2018,"physical_health_conditions",103.9
"E54000030","NHS South East London Integrated Care Board",2018,"behavioural_risk_factors",105.7
"E54000030","NHS South East London Integrated Care Board",2018,"children_and_young_people",109
"E54000030","NHS South East London Integrated Care Board",2018,"physiological_risk_factors",98.4
"E54000030","NHS South East London Integrated Care Board",2018,"protective_measures",89.8
"E54000030","NHS South East London Integrated Care Board",2018,"access_to_green_space",84.1
"E54000030","NHS South East London Integrated Care Board",2018,"access_to_services",110.3
"E54000030","NHS South East London Integrated Care Board",2018,"crime",93.2
"E54000030","NHS South East London Integrated Care Board",2018,"economic_and_working_conditions",100.7
"E54000030","NHS South East London Integrated Care Board",2018,"living_conditions",84
"E54000031","NHS South West London Integrated Care Board",2018,"difficulties_in_daily_life",114.8
"E54000031","NHS South West London Integrated Care Board",2018,"mental_health",107.1
"E54000031","NHS South West London Integrated Care Board",2018,"mortality",109.6
"E54000031","NHS South West London Integrated Care Board",2018,"personal_well_being",103.5
"E54000031","NHS South West London Integrated Care Board",2018,"physical_health_conditions",107.7
"E54000031","NHS South West London Integrated Care Board",2018,"behavioural_risk_factors",106.6
"E54000031","NHS South West London Integrated Care Board",2018,"children_and_young_people",116.2
"E54000031","NHS South West London Integrated Care Board",2018,"physiological_risk_factors",108
"E54000031","NHS South West London Integrated Care Board",2018,"protective_measures",88
"E54000031","NHS South West London Integrated Care Board",2018,"access_to_green_space",90.5
"E54000031","NHS South West London Integrated Care Board",2018,"access_to_services",112.8
"E54000031","NHS South West London Integrated Care Board",2018,"crime",97.2
"E54000031","NHS South West London Integrated Care Board",2018,"economic_and_working_conditions",107.4
"E54000031","NHS South West London Integrated Care Board",2018,"living_conditions",86.7
"E54000032","NHS Kent and Medway Integrated Care Board",2018,"difficulties_in_daily_life",98.1
"E54000032","NHS Kent and Medway Integrated Care Board",2018,"mental_health",101.6
"E54000032","NHS Kent and Medway Integrated Care Board",2018,"mortality",102.2
"E54000032","NHS Kent and Medway Integrated Care Board",2018,"personal_well_being",102.8
"E54000032","NHS Kent and Medway Integrated Care Board",2018,"physical_health_conditions",102.1
"E54000032","NHS Kent and Medway Integrated Care Board",2018,"behavioural_risk_factors",106.3
"E54000032","NHS Kent and Medway Integrated Care Board",2018,"children_and_young_people",105.7
"E54000032","NHS Kent and Medway Integrated Care Board",2018,"physiological_risk_factors",101.1
"E54000032","NHS Kent and Medway Integrated Care Board",2018,"protective_measures",103.6
"E54000032","NHS Kent and Medway Integrated Care Board",2018,"access_to_green_space",103.4
"E54000032","NHS Kent and Medway Integrated Care Board",2018,"access_to_services",95.9
"E54000032","NHS Kent and Medway Integrated Care Board",2018,"crime",88.1
"E54000032","NHS Kent and Medway Integrated Care Board",2018,"economic_and_working_conditions",103.2
"E54000032","NHS Kent and Medway Integrated Care Board",2018,"living_conditions",97.9
"E54000034","NHS Frimley Integrated Care Board",2018,"difficulties_in_daily_life",105.8
"E54000034","NHS Frimley Integrated Care Board",2018,"mental_health",102.4
"E54000034","NHS Frimley Integrated Care Board",2018,"mortality",109.2
"E54000034","NHS Frimley Integrated Care Board",2018,"personal_well_being",104.8
"E54000034","NHS Frimley Integrated Care Board",2018,"physical_health_conditions",100.4
"E54000034","NHS Frimley Integrated Care Board",2018,"behavioural_risk_factors",105.2
"E54000034","NHS Frimley Integrated Care Board",2018,"children_and_young_people",118.7
"E54000034","NHS Frimley Integrated Care Board",2018,"physiological_risk_factors",105.2
"E54000034","NHS Frimley Integrated Care Board",2018,"protective_measures",99.2
