"icb22_code","icb22_name","year","indicator","value"
"E54000029","NHS North East London Integrated Care Board",2017,"frailty",111.3
"E54000029","NHS North East London Integrated Care Board",2017,"childrens_social_emotional_and_mental_health",97.4
"E54000029","NHS North East London Integrated Care Board",2017,"mental_health_conditions",113.2
"E54000029","NHS North East London Integrated Care Board",2017,"self_harm",119.9
"E54000029","NHS North East London Integrated Care Board",2017,"suicides",108.4
"E54000029","NHS North East London Integrated Care Board",2017,"avoidable_mortality",98.1
"E54000029","NHS North East London Integrated Care Board",2017,"infant_mortality",103.7
"E54000029","NHS North East London Integrated Care Board",2017,"life_expectancy",101.4
"E54000029","NHS North East London Integrated Care Board",2017,"mortality_from_all_causes",106.2
"E54000029","NHS North East London Integrated Care Board",2017,"activities_in_life_are_worthwhile",95.1
"E54000029","NHS North East London Integrated Care Board",2017,"feelings_of_anxiety",93
"E54000029","NHS North East London Integrated Care Board",2017,"happiness",95.9
"E54000029","NHS North East London Integrated Care Board",2017,"life_satisfaction",94.7
"E54000029","NHS North East London Integrated Care Board",2017,"cancer",113.1
"E54000029","NHS North East London Integrated Care Board",2017,"cardiovascular_conditions",115
"E54000029","NHS North East London Integrated Care Board",2017,"dementia",102.4
"E54000029","NHS North East London Integrated Care Board",2017,"diabetes",99.5
"E54000029","NHS North East London Integrated Care Board",2017,"kidney_and_liver_disease",97.4
"E54000029","NHS North East London Integrated Care Board",2017,"musculoskeletal_conditions",111.5
"E54000029","NHS North East London Integrated Care Board",2017,"respiratory_conditions",113.6
"E54000029","NHS North East London Integrated Care Board",2017,"alcohol_misuse",102.3
"E54000029","NHS North East London Integrated Care Board",2017,"drug_misuse",89.1
"E54000029","NHS North East London Integrated Care Board",2017,"healthy_eating",92.1
"E54000029","NHS North East London Integrated Care Board",2017,"physical_activity",94.4
"E54000029","NHS North East London Integrated Care Board",2017,"sedentary_behaviour",95
"E54000029","NHS North East London Integrated Care Board",2017,"sexually_transmitted_infections",109.1
"E54000029","NHS North East London Integrated Care Board",2017,"smoking",99
"E54000029","NHS North East London Integrated Care Board",2017,"early_years_development",112.4
"E54000029","NHS North East London Integrated Care Board",2017,"pupil_absences",104.4
"E54000029","NHS North East London Integrated Care Board",2017,"pupil_attainment",112.3
"E54000029","NHS North East London Integrated Care Board",2017,"teenage_pregnancy",103.4
"E54000029","NHS North East London Integrated Care Board",2017,"young_people_in_education_employment_and_apprenticeships",101.4
"E54000029","NHS North East London Integrated Care Board",2017,"high_blood_pressure",107.9
"E54000029","NHS North East London Integrated Care Board",2017,"low_birth_weight",89.5
"E54000029","NHS North East London Integrated Care Board",2017,"overweight_and_obesity_in_adults",108.6
"E54000029","NHS North East London Integrated Care Board",2017,"overweight_and_obesity_in_children",84.3
"E54000029","NHS North East London Integrated Care Board",2017,"cancer_screening_attendance",85.8
"E54000029","NHS North East London Integrated Care Board",2017,"child_vaccination_coverage",87.2
"E54000029","NHS North East London Integrated Care Board",2017,"private_outdoor_space",85.4
"E54000029","NHS North East London Integrated Care Board",2017,"distance_to_gp_services",113.1
"E54000029","NHS North East London Integrated Care Board",2017,"distance_to_pharmacies",113.8
"E54000029","NHS North East London Integrated Care Board",2017,"distance_to_sports_or_leisure_facilities",110.6
"E54000029","NHS North East London Integrated Care Board",2017,"internet_access",106.7
"E54000029","NHS North East London Integrated Care Board",2017,"patients_offered_acceptable_gp_practice_appointments",95.8
"E54000029","NHS North East London Integrated Care Board",2017,"low_level_crime",99.6
"E54000029","NHS North East London Integrated Care Board",2017,"personal_crime",86.7
"E54000029","NHS North East London Integrated Care Board",2017,"child_poverty",95
"E54000029","NHS North East London Integrated Care Board",2017,"job_related_training",89.3
"E54000029","NHS North East London Integrated Care Board",2017,"unemployment",94.6
"E54000029","NHS North East London Integrated Care Board",2017,"workplace_safety",102.2
"E54000029","NHS North East London Integrated Care Board",2017,"air_pollution",75.6
"E54000029","NHS North East London Integrated Care Board",2017,"household_overcrowding",87.1
"E54000029","NHS North East London Integrated Care Board",2017,"noise_complaints",83.1
"E54000029","NHS North East London Integrated Care Board",2017,"road_safety",84.8
"E54000029","NHS North East London Integrated Care Board",2017,"rough_sleeping",93
"E54000030","NHS South East London Integrated Care Board",2017,"disability",111.3
"E54000030","NHS South East London Integrated Care Board",2017,"frailty",102.4
"E54000030","NHS South East London Integrated Care Board",2017,"childrens_social_emotional_and_mental_health",95.9
"E54000030","NHS South East London Integrated Care Board",2017,"mental_health_conditions",102.2
"E54000030","NHS South East London Integrated Care Board",2017,"self_harm",115.8
"E54000030","NHS South East London Integrated Care Board",2017,"suicides",110.1
"E54000030","NHS South East London Integrated Care Board",2017,"avoidable_mortality",100.1
"E54000030","NHS South East London Integrated Care Board",2017,"infant_mortality",99.9
"E54000030","NHS South East London Integrated Care Board",2017,"life_expectancy",103.5
"E54000030","NHS South East London Integrated Care Board",2017,"mortality_from_all_causes",107.2
"E54000030","NHS South East London Integrated Care Board",2017,"activities_in_life_are_worthwhile",88
"E54000030","NHS South East London Integrated Care Board",2017,"feelings_of_anxiety",86.3
"E54000030","NHS South East London Integrated Care Board",2017,"happiness",94.8
"E54000030","NHS South East London Integrated Care Board",2017,"life_satisfaction",87.4
"E54000030","NHS South East London Integrated Care Board",2017,"cancer",100.9
"E54000030","NHS South East London Integrated Care Board",2017,"cardiovascular_conditions",109.2
"E54000030","NHS South East London Integrated Care Board",2017,"dementia",107.3
"E54000030","NHS South East London Integrated Care Board",2017,"diabetes",97.2
"E54000030","NHS South East London Integrated Care Board",2017,"kidney_and_liver_disease",91.1
"E54000030","NHS South East London Integrated Care Board",2017,"musculoskeletal_conditions",105.3
"E54000030","NHS South East London Integrated Care Board",2017,"respiratory_conditions",105
"E54000030","NHS South East London Integrated Care Board",2017,"alcohol_misuse",100.9
"E54000030","NHS South East London Integrated Care Board",2017,"drug_misuse",90.4
"E54000030","NHS South East London Integrated Care Board",2017,"healthy_eating",100.6
"E54000030","NHS South East London Integrated Care Board",2017,"physical_activity",104.2
"E54000030","NHS South East London Integrated Care Board",2017,"sedentary_behaviour",104.8
"E54000030","NHS South East London Integrated Care Board",2017,"sexually_transmitted_infections",107.7
"E54000030","NHS South East London Integrated Care Board",2017,"smoking",107.8
"E54000030","NHS South East London Integrated Care Board",2017,"early_years_development",119.5
"E54000030","NHS South East London Integrated Care Board",2017,"pupil_absences",106.6
"E54000030","NHS South East London Integrated Care Board",2017,"pupil_attainment",110.6
"E54000030","NHS South East London Integrated Care Board",2017,"teenage_pregnancy",99.7
"E54000030","NHS South East London Integrated Care Board",2017,"young_people_in_education_employment_and_apprenticeships",99.9
"E54000030","NHS South East London Integrated Care Board",2017,"high_blood_pressure",99.6
"E54000030","NHS South East London Integrated Care Board",2017,"low_birth_weight",98.5
"E54000030","NHS South East London Integrated Care Board",2017,"overweight_and_obesity_in_adults",108.6
"E54000030","NHS South East London Integrated Care Board",2017,"overweight_and_obesity_in_children",87.6
"E54000030","NHS South East London Integrated Care Board",2017,"cancer_screening_attendance",90.3
"E54000030","NHS South East London Integrated Care Board",2017,"child_vaccination_coverage",92.5
"E54000030","NHS South East London Integrated Care Board",2017,"private_outdoor_space",84.1
"E54000030","NHS South East London Integrated Care Board",2017,"distance_to_gp_services",110.7
"E54000030","NHS South East London Integrated Care Board",2017,"distance_to_pharmacies",112.1
"E54000030","NHS South East London Integrated Care Board",2017,"distance_to_sports_or_leisure_facilities",108.3
"E54000030","NHS South East London Integrated Care Board",2017,"internet_access",108
"E54000030","NHS South East London Integrated Care Board",2017,"patients_offered_acceptable_gp_practice_appointments",94.1
"E54000030","NHS South East London Integrated Care Board",2017,"low_level_crime",99.9
"E54000030","NHS South East London Integrated Care Board",2017,"personal_crime",89.5
"E54000030","NHS South East London Integrated Care Board",2017,"child_poverty",103.8
"E54000030","NHS South East London Integrated Care Board",2017,"job_related_training",107.3
"E54000030","NHS South East London Integrated Care Board",2017,"unemployment",97.8
"E54000030","NHS South East London Integrated Care Board",2017,"workplace_safety",106.2
"E54000030","NHS South East London Integrated Care Board",2017,"air_pollution",80
"E54000030","NHS South East London Integrated Care Board",2017,"household_overcrowding",89.7
"E54000030","NHS South East London Integrated Care Board",2017,"noise_complaints",85.2
"E54000030","NHS South East London Integrated Care Board",2017,"road_safety",85.7
"E54000030","NHS South East London Integrated Care Board",2017,"rough_sleeping",96.7
"E54000031","NHS South West London Integrated Care Board",2017,"disability",110.7
"E54000031","NHS South West London Integrated Care Board",2017,"frailty",110.8
"E54000031","NHS South West London Integrated Care Board",2017,"childrens_social_emotional_and_mental_health",95.9
"E54000031","NHS South West London Integrated Care Board",2017,"mental_health_conditions",104
"E54000031","NHS South West London Integrated Care Board",2017,"self_harm",111.7
"E54000031","NHS South West London Integrated Care Board",2017,"suicides",107.6
"E54000031","NHS South West London Integrated Care Board",2017,"avoidable_mortality",107.9
"E54000031","NHS South West London Integrated Care Board",2017,"infant_mortality",103.6
"E54000031","NHS South West London Integrated Care Board",2017,"life_expectancy",109
"E54000031","NHS South West London Integrated Care Board",2017,"mortality_from_all_causes",111.6
"E54000031","NHS South West London Integrated Care Board",2017,"activities_in_life_are_worthwhile",96.1
"E54000031","NHS South West London Integrated Care Board",2017,"feelings_of_anxiety",92.2
"E54000031","NHS South West London Integrated Care Board",2017,"happiness",102.2
"E54000031","NHS South West London Integrated Care Board",2017,"life_satisfaction",99.6
"E54000031","NHS South West London Integrated Care Board",2017,"cancer",103.3
"E54000031","NHS South West London Integrated Care Board",2017,"cardiovascular_conditions",109
"E54000031","NHS South West London Integrated Care Board",2017,"dementia",102.7
"E54000031","NHS South West London Integrated Care Board",2017,"diabetes",102
"E54000031","NHS South West London Integrated Care Board",2017,"kidney_and_liver_disease",97.5
"E54000031","NHS South West London Integrated Care Board",2017,"musculoskeletal_conditions",109.6
"E54000031","NHS South West London Integrated Care Board",2017,"respiratory_conditions",109.1
"E54000031","NHS South West London Integrated Care Board",2017,"alcohol_misuse",102.1
"E54000031","NHS South West London Integrated Care Board",2017,"drug_misuse",94.8
"E54000031","NHS South West London Integrated Care Board",2017,"healthy_eating",106.5
"E54000031","NHS South West London Integrated Care Board",2017,"physical_activity",102
"E54000031","NHS South West London Integrated Care Board",2017,"sedentary_behaviour",105.4
"E54000031","NHS South West London Integrated Care Board",2017,"sexually_transmitted_infections",106.7
"E54000031","NHS South West London Integrated Care Board",2017,"smoking",112.6
"E54000031","NHS South West London Integrated Care Board",2017,"early_years_development",116.7
"E54000031","NHS South West London Integrated Care Board",2017,"pupil_absences",109.8
"E54000031","NHS South West London Integrated Care Board",2017,"pupil_attainment",120
"E54000031","NHS South West London Integrated Care Board",2017,"teenage_pregnancy",110.2
"E54000031","NHS South West London Integrated Care Board",2017,"young_people_in_education_employment_and_apprenticeships",104.1
"E54000031","NHS South West London Integrated Care Board",2017,"high_blood_pressure",105.1
"E54000031","NHS South West London Integrated Care Board",2017,"low_birth_weight",103.1
"E54000031","NHS South West London Integrated Care Board",2017,"overweight_and_obesity_in_adults",112.2
"E54000031","NHS South West London Integrated Care Board",2017,"overweight_and_obesity_in_children",103.4
"E54000031","NHS South West London Integrated Care Board",2017,"cancer_screening_attendance",91.4
"E54000031","NHS South West London Integrated Care Board",2017,"child_vaccination_coverage",87.1
"E54000031","NHS South West London Integrated Care Board",2017,"private_outdoor_space",90.5
"E54000031","NHS South West London Integrated Care Board",2017,"distance_to_gp_services",110.1
"E54000031","NHS South West London Integrated Care Board",2017,"distance_to_pharmacies",110.9
"E54000031","NHS South West London Integrated Care Board",2017,"distance_to_sports_or_leisure_facilities",113.8
"E54000031","NHS South West London Integrated Care Board",2017,"internet_access",111.3
"E54000031","NHS South West London Integrated Care Board",2017,"patients_offered_acceptable_gp_practice_appointments",100.1
"E54000031","NHS South West London Integrated Care Board",2017,"low_level_crime",99.6
"E54000031","NHS South West London Integrated Care Board",2017,"personal_crime",94.4
"E54000031","NHS South West London Integrated Care Board",2017,"child_poverty",112.9
"E54000031","NHS South West London Integrated Care Board",2017,"job_related_training",102.5
"E54000031","NHS South West London Integrated Care Board",2017,"unemployment",100.1
"E54000031","NHS South West London Integrated Care Board",2017,"workplace_safety",101.6
"E54000031","NHS South West London Integrated Care Board",2017,"air_pollution",82.5
"E54000031","NHS South West London Integrated Care Board",2017,"household_overcrowding",90.2
"E54000031","NHS South West London Integrated Care Board",2017,"noise_complaints",91.4
"E54000031","NHS South West London Integrated Care Board",2017,"road_safety",88.2
"E54000031","NHS South West London Integrated Care Board",2017,"rough_sleeping",97.5
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"disability",96.3
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"frailty",100.7
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"childrens_social_emotional_and_mental_health",98.4
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"mental_health_conditions",103.7
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"self_harm",103.3
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"suicides",99.5
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"avoidable_mortality",103.7
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"infant_mortality",99.9
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"life_expectancy",101.8
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"mortality_from_all_causes",103.7
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"activities_in_life_are_worthwhile",106.8
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"feelings_of_anxiety",99.4
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"happiness",100.9
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"life_satisfaction",101.7
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"cancer",100.8
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"cardiovascular_conditions",99.6
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"dementia",102.8
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"diabetes",103.2
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"kidney_and_liver_disease",102.5
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"musculoskeletal_conditions",100.2
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"respiratory_conditions",103.6
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"alcohol_misuse",109.6
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"drug_misuse",108.6
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"healthy_eating",103.2
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"physical_activity",103.1
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"sedentary_behaviour",105
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"sexually_transmitted_infections",107
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"smoking",101.3
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"early_years_development",116.2
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"pupil_absences",95.9
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"pupil_attainment",102.1
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"teenage_pregnancy",105.6
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"young_people_in_education_employment_and_apprenticeships",100.9
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"high_blood_pressure",98.9
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"low_birth_weight",102.7
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"overweight_and_obesity_in_adults",98
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"overweight_and_obesity_in_children",96.5
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"cancer_screening_attendance",104.9
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"child_vaccination_coverage",97
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"private_outdoor_space",103.4
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"distance_to_gp_services",98.6
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"distance_to_pharmacies",95.9
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"distance_to_sports_or_leisure_facilities",96.5
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"internet_access",94.3
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"patients_offered_acceptable_gp_practice_appointments",98.9
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"low_level_crime",97
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"personal_crime",84.9
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"child_poverty",101.3
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"job_related_training",101.8
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"unemployment",106.5
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"workplace_safety",105.6
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"air_pollution",89.4
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"household_overcrowding",100
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"noise_complaints",100.5
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"road_safety",102.7
"E54000032","NHS Kent and Medway Integrated Care Board",2017,"rough_sleeping",89.2
"E54000034","NHS Frimley Integrated Care Board",2017,"disability",108
"E54000034","NHS Frimley Integrated Care Board",2017,"frailty",108.5
"E54000034","NHS Frimley Integrated Care Board",2017,"childrens_social_emotional_and_mental_health",100.4
"E54000034","NHS Frimley Integrated Care Board",2017,"mental_health_conditions",101.5
"E54000034","NHS Frimley Integrated Care Board",2017,"self_harm",100.9
"E54000034","NHS Frimley Integrated Care Board",2017,"suicides",106.4
"E54000034","NHS Frimley Integrated Care Board",2017,"avoidable_mortality",107.7
"E54000034","NHS Frimley Integrated Care Board",2017,"infant_mortality",105.5
"E54000034","NHS Frimley Integrated Care Board",2017,"life_expectancy",108.9
"E54000034","NHS Frimley Integrated Care Board",2017,"mortality_from_all_causes",111.1
"E54000034","NHS Frimley Integrated Care Board",2017,"activities_in_life_are_worthwhile",112
"E54000034","NHS Frimley Integrated Care Board",2017,"feelings_of_anxiety",101
"E54000034","NHS Frimley Integrated Care Board",2017,"happiness",107.1
"E54000034","NHS Frimley Integrated Care Board",2017,"life_satisfaction",110.8
"E54000034","NHS Frimley Integrated Care Board",2017,"cancer",98.3
"E54000034","NHS Frimley Integrated Care Board",2017,"cardiovascular_conditions",99.2
"E54000034","NHS Frimley Integrated Care Board",2017,"dementia",104.3
"E54000034","NHS Frimley Integrated Care Board",2017,"diabetes",97.6
"E54000034","NHS Frimley Integrated Care Board",2017,"kidney_and_liver_disease",100.9
"E54000034","NHS Frimley Integrated Care Board",2017,"musculoskeletal_conditions",104.1
"E54000034","NHS Frimley Integrated Care Board",2017,"respiratory_conditions",99.1
"E54000034","NHS Frimley Integrated Care Board",2017,"alcohol_misuse",106.1
"E54000034","NHS Frimley Integrated Care Board",2017,"drug_misuse",103.5
"E54000034","NHS Frimley Integrated Care Board",2017,"healthy_eating",99.2
"E54000034","NHS Frimley Integrated Care Board",2017,"physical_activity",101.6
"E54000034","NHS Frimley Integrated Care Board",2017,"sedentary_behaviour",103.6
"E54000034","NHS Frimley Integrated Care Board",2017,"sexually_transmitted_infections",113.3
"E54000034","NHS Frimley Integrated Care Board",2017,"smoking",111.2
"E54000034","NHS Frimley Integrated Care Board",2017,"early_years_development",117.4
"E54000034","NHS Frimley Integrated Care Board",2017,"pupil_absences",112.4
"E54000034","NHS Frimley Integrated Care Board",2017,"pupil_attainment",117.7
"E54000034","NHS Frimley Integrated Care Board",2017,"teenage_pregnancy",117.3
"E54000034","NHS Frimley Integrated Care Board",2017,"young_people_in_education_employment_and_apprenticeships",110
"E54000034","NHS Frimley Integrated Care Board",2017,"high_blood_pressure",95.7
"E54000034","NHS Frimley Integrated Care Board",2017,"low_birth_weight",100.8
"E54000034","NHS Frimley Integrated Care Board",2017,"overweight_and_obesity_in_adults",101.8
"E54000034","NHS Frimley Integrated Care Board",2017,"overweight_and_obesity_in_children",105.9
"E54000034","NHS Frimley Integrated Care Board",2017,"cancer_screening_attendance",101.1
"E54000034","NHS Frimley Integrated Care Board",2017,"child_vaccination_coverage",97.9
"E54000034","NHS Frimley Integrated Care Board",2017,"private_outdoor_space",98.8
"E54000034","NHS Frimley Integrated Care Board",2017,"distance_to_gp_services",98.3
"E54000034","NHS Frimley Integrated Care Board",2017,"distance_to_pharmacies",98.8
"E54000034","NHS Frimley Integrated Care Board",2017,"distance_to_sports_or_leisure_facilities",100.5
"E54000034","NHS Frimley Integrated Care Board",2017,"internet_access",100.7
"E54000034","NHS Frimley Integrated Care Board",2017,"patients_offered_acceptable_gp_practice_appointments",99.4
"E54000034","NHS Frimley Integrated Care Board",2017,"low_level_crime",100.2
"E54000034","NHS Frimley Integrated Care Board",2017,"personal_crime",99.7
"E54000034","NHS Frimley Integrated Care Board",2017,"child_poverty",113.5
"E54000034","NHS Frimley Integrated Care Board",2017,"job_related_training",103.6
"E54000034","NHS Frimley Integrated Care Board",2017,"unemployment",120.4
"E54000034","NHS Frimley Integrated Care Board",2017,"workplace_safety",111.3
"E54000034","NHS Frimley Integrated Care Board",2017,"air_pollution",89.4
"E54000034","NHS Frimley Integrated Care Board",2017,"household_overcrowding",100.1
"E54000034","NHS Frimley Integrated Care Board",2017,"noise_complaints",101.4
"E54000034","NHS Frimley Integrated Care Board",2017,"road_safety",99.8
"E54000034","NHS Frimley Integrated Care Board",2017,"rough_sleeping",96.5
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"disability",92.3
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"frailty",99.3
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"childrens_social_emotional_and_mental_health",95.2
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"mental_health_conditions",96.1
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"self_harm",93.6
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"suicides",83.2
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"avoidable_mortality",104.9
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"infant_mortality",99.1
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"life_expectancy",102.1
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"mortality_from_all_causes",104
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"activities_in_life_are_worthwhile",110.5
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"feelings_of_anxiety",109.3
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"happiness",112.1
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"life_satisfaction",113.7
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"cancer",96.6
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"cardiovascular_conditions",86.4
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"dementia",95
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"diabetes",95.9
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"kidney_and_liver_disease",92.8
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"musculoskeletal_conditions",89.8
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"respiratory_conditions",95.3
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"alcohol_misuse",96.4
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"drug_misuse",106
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"healthy_eating",114.5
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"physical_activity",106.2
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"sedentary_behaviour",106.7
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"sexually_transmitted_infections",90.8
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"smoking",106
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"early_years_development",105.1
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"pupil_absences",97.2
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"pupil_attainment",102.5
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"teenage_pregnancy",103.9
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"young_people_in_education_employment_and_apprenticeships",100
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"high_blood_pressure",92.7
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"low_birth_weight",96.5
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"overweight_and_obesity_in_adults",95
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"overweight_and_obesity_in_children",97.9
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"cancer_screening_attendance",106.5
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"child_vaccination_coverage",102.3
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"private_outdoor_space",101
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"distance_to_gp_services",86.3
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"distance_to_pharmacies",87.1
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"distance_to_sports_or_leisure_facilities",90.8
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"internet_access",88.3
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"patients_offered_acceptable_gp_practice_appointments",105.1
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"low_level_crime",107.4
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"personal_crime",104.4
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"child_poverty",99.5
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"job_related_training",101.8
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"unemployment",113.2
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"workplace_safety",98.5
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"air_pollution",120.5
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"household_overcrowding",106.7
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"noise_complaints",102.1
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"road_safety",113.3
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board",2017,"rough_sleeping",90
"E54000037","NHS Devon Integrated Care Board",2017,"disability",94.8
"E54000037","NHS Devon Integrated Care Board",2017,"frailty",105.7
"E54000037","NHS Devon Integrated Care Board",2017,"childrens_social_emotional_and_mental_health",77.9
"E54000037","NHS Devon Integrated Care Board",2017,"mental_health_conditions",97.5
"E54000037","NHS Devon Integrated Care Board",2017,"self_harm",95.1
"E54000037","NHS Devon Integrated Care Board",2017,"suicides",97.3
"E54000037","NHS Devon Integrated Care Board",2017,"avoidable_mortality",103.9
"E54000037","NHS Devon Integrated Care Board",2017,"infant_mortality",103.8
"E54000037","NHS Devon Integrated Care Board",2017,"life_expectancy",103
"E54000037","NHS Devon Integrated Care Board",2017,"mortality_from_all_causes",105.5
"E54000037","NHS Devon Integrated Care Board",2017,"activities_in_life_are_worthwhile",110.1
