"hsct22_name","date","year","month","specialty","waits_over_18_weeks","waits_over_52_weeks"
"Northern",2021-09-01,2021,"Sep","Orthodontics",0,188
"Northern",2021-09-01,2021,"Sep","Paediatrics",0,2
"Northern",2021-09-01,2021,"Sep","Pain Management",25,2609
"Northern",2021-09-01,2021,"Sep","Rheumatology",0,1898
"Northern",2021-09-01,2021,"Sep","Thoracic Medicine",0,3006
"Northern",2021-09-01,2021,"Sep","Urology",0,0
"Northern",2022-06-01,2022,"Jun","Cardiology",18,8
"Northern",2022-06-01,2022,"Jun","Chemical Pathology",0,0
"Northern",2022-06-01,2022,"Jun","Dermatology",6,3387
"Northern",2022-06-01,2022,"Jun","ENT",81,7133
"Northern",2022-06-01,2022,"Jun","GP Other",16,103
"Northern",2022-06-01,2022,"Jun","Gastroenterology",96,4843
"Northern",2022-06-01,2022,"Jun","General Medicine",0,327
"Northern",2022-06-01,2022,"Jun","General Surgery",201,8085
"Northern",2022-06-01,2022,"Jun","Geriatric Medicine",0,2
"Northern",2022-06-01,2022,"Jun","Gynaecology",54,3555
"Northern",2022-06-01,2022,"Jun","Haematology (Clinical)",0,266
"Northern",2022-06-01,2022,"Jun","Joint Consultant Clinics",0,1
"Northern",2022-06-01,2022,"Jun","Nephrology",0,0
"Northern",2022-06-01,2022,"Jun","Neurology",0,1629
"Northern",2022-06-01,2022,"Jun","Orthodontics",0,0
"Northern",2022-06-01,2022,"Jun","Paediatrics",0,3
"Northern",2022-06-01,2022,"Jun","Pain Management",8,2414
"Northern",2022-06-01,2022,"Jun","Rheumatology",0,1777
"Northern",2022-06-01,2022,"Jun","Thoracic Medicine",0,2877
"Northern",2022-03-01,2022,"Mar","Cardiology",15,1
"Northern",2022-03-01,2022,"Mar","Chemical Pathology",0,0
"Northern",2022-03-01,2022,"Mar","Dermatology",1,3739
"Northern",2022-03-01,2022,"Mar","ENT",53,7753
"Northern",2022-03-01,2022,"Mar","GP Other",13,107
"Northern",2022-03-01,2022,"Mar","Gastroenterology",77,4868
"Northern",2022-03-01,2022,"Mar","General Medicine",0,293
"Northern",2022-03-01,2022,"Mar","General Surgery",233,7353
"Northern",2022-03-01,2022,"Mar","Geriatric Medicine",0,3
"Northern",2022-03-01,2022,"Mar","Gynaecology",66,3245
"Northern",2022-03-01,2022,"Mar","Haematology (Clinical)",0,240
"Northern",2022-03-01,2022,"Mar","Joint Consultant Clinics",0,0
"Northern",2022-03-01,2022,"Mar","Nephrology",0,0
"Northern",2022-03-01,2022,"Mar","Neurology",0,1634
"Northern",2022-03-01,2022,"Mar","Orthodontics",0,47
"Northern",2022-03-01,2022,"Mar","Paediatrics",0,1
"Northern",2022-03-01,2022,"Mar","Pain Management",19,2570
"Northern",2022-03-01,2022,"Mar","Rheumatology",0,1906
"Northern",2022-03-01,2022,"Mar","Thoracic Medicine",0,3007
"South Eastern",2019-12-01,2019,"Dec","Anaesthetics",0,1
"South Eastern",2019-12-01,2019,"Dec","Cardiology",18,226
"South Eastern",2019-12-01,2019,"Dec","Clinical Oncology",0,0
"South Eastern",2019-12-01,2019,"Dec","Dermatology",13,2350
"South Eastern",2019-12-01,2019,"Dec","ENT",6,5745
"South Eastern",2019-12-01,2019,"Dec","Endocrinology",0,0
"South Eastern",2019-12-01,2019,"Dec","Gastroenterology",0,1410
"South Eastern",2019-12-01,2019,"Dec","General Medicine",91,118
"South Eastern",2019-12-01,2019,"Dec","General Surgery",127,980
"South Eastern",2019-12-01,2019,"Dec","Geriatric Medicine",0,20
"South Eastern",2019-12-01,2019,"Dec","Gynaecology",44,3580
"South Eastern",2019-12-01,2019,"Dec","Haematology (Clinical)",1,0
"South Eastern",2019-12-01,2019,"Dec","Nephrology",0,1
"South Eastern",2019-12-01,2019,"Dec","Neurology",0,2568
"South Eastern",2019-12-01,2019,"Dec","Old Age Psychiatry",0,8
"South Eastern",2019-12-01,2019,"Dec","Ophthalmology",0,963
"South Eastern",2019-12-01,2019,"Dec","Oral Surgery",5,4720
"South Eastern",2019-12-01,2019,"Dec","Paediatric Surgery",11,3
"South Eastern",2019-12-01,2019,"Dec","Paediatrics",0,1373
"South Eastern",2019-12-01,2019,"Dec","Pain Management",6,902
"South Eastern",2019-12-01,2019,"Dec","Plastic Surgery",81,1864
"South Eastern",2019-12-01,2019,"Dec","Rheumatology",0,1902
"South Eastern",2019-12-01,2019,"Dec","T & O Surgery",2,1
"South Eastern",2019-12-01,2019,"Dec","Thoracic Medicine",0,433
"South Eastern",2019-12-01,2019,"Dec","Urology",21,797
"South Eastern",2019-06-01,2019,"Jun","Anaesthetics",0,0
"South Eastern",2019-06-01,2019,"Jun","Cardiology",27,295
"South Eastern",2019-06-01,2019,"Jun","Clinical Oncology",0,0
"South Eastern",2019-06-01,2019,"Jun","Dermatology",4,3097
"South Eastern",2019-06-01,2019,"Jun","ENT",4,6565
"South Eastern",2019-06-01,2019,"Jun","Endocrinology",0,0
"South Eastern",2019-06-01,2019,"Jun","Gastroenterology",0,2006
"South Eastern",2019-06-01,2019,"Jun","General Medicine",7,211
"South Eastern",2019-06-01,2019,"Jun","General Surgery",96,407
"South Eastern",2019-06-01,2019,"Jun","Geriatric Medicine",0,65
"South Eastern",2019-06-01,2019,"Jun","Gynaecology",83,3564
"South Eastern",2019-06-01,2019,"Jun","Haematology (Clinical)",0,1
"South Eastern",2019-06-01,2019,"Jun","Nephrology",0,1
"South Eastern",2019-06-01,2019,"Jun","Neurology",0,2688
"South Eastern",2019-06-01,2019,"Jun","Old Age Psychiatry",0,0
"South Eastern",2019-06-01,2019,"Jun","Ophthalmology",95,1072
"South Eastern",2019-06-01,2019,"Jun","Oral Surgery",6,5668
"South Eastern",2019-06-01,2019,"Jun","Paediatric Surgery",7,0
"South Eastern",2019-06-01,2019,"Jun","Paediatrics",0,1273
"South Eastern",2019-06-01,2019,"Jun","Pain Management",18,512
"South Eastern",2019-06-01,2019,"Jun","Plastic Surgery",54,2172
"South Eastern",2019-06-01,2019,"Jun","Rheumatology",0,1441
"South Eastern",2019-06-01,2019,"Jun","T & O Surgery",4,6
"South Eastern",2019-06-01,2019,"Jun","Thoracic Medicine",0,709
"South Eastern",2019-06-01,2019,"Jun","Urology",52,527
"South Eastern",2019-03-01,2019,"Mar","Anaesthetics",0,0
"South Eastern",2019-03-01,2019,"Mar","Cardiology",26,282
"South Eastern",2019-03-01,2019,"Mar","Clinical Oncology",0,0
"South Eastern",2019-03-01,2019,"Mar","Dermatology",7,2733
"South Eastern",2019-03-01,2019,"Mar","ENT",14,5966
"South Eastern",2019-03-01,2019,"Mar","Endocrinology",0,0
"South Eastern",2019-03-01,2019,"Mar","Gastroenterology",0,2001
"South Eastern",2019-03-01,2019,"Mar","General Medicine",33,290
"South Eastern",2019-03-01,2019,"Mar","General Surgery",97,406
"South Eastern",2019-03-01,2019,"Mar","Geriatric Medicine",0,31
"South Eastern",2019-03-01,2019,"Mar","Gynaecology",73,3420
"South Eastern",2019-03-01,2019,"Mar","Haematology (Clinical)",0,1
"South Eastern",2019-03-01,2019,"Mar","Nephrology",0,1
"South Eastern",2019-03-01,2019,"Mar","Neurology",0,2475
"South Eastern",2019-03-01,2019,"Mar","Old Age Psychiatry",0,1
"South Eastern",2019-03-01,2019,"Mar","Ophthalmology",57,1020
"South Eastern",2019-03-01,2019,"Mar","Oral Surgery",13,5078
"South Eastern",2019-03-01,2019,"Mar","Paediatric Surgery",5,0
"South Eastern",2019-03-01,2019,"Mar","Paediatrics",0,1212
"South Eastern",2019-03-01,2019,"Mar","Pain Management",31,370
"South Eastern",2019-03-01,2019,"Mar","Plastic Surgery",34,2301
"South Eastern",2019-03-01,2019,"Mar","Rheumatology",0,1227
"South Eastern",2019-03-01,2019,"Mar","T & O Surgery",1,4
"South Eastern",2019-03-01,2019,"Mar","Thoracic Medicine",0,760
"South Eastern",2019-03-01,2019,"Mar","Urology",37,374
"South Eastern",2019-09-01,2019,"Sep","Anaesthetics",0,0
"South Eastern",2019-09-01,2019,"Sep","Cardiology",17,295
"South Eastern",2019-09-01,2019,"Sep","Clinical Oncology",0,0
"South Eastern",2019-09-01,2019,"Sep","Dermatology",9,3141
"South Eastern",2019-09-01,2019,"Sep","ENT",7,6200
"South Eastern",2019-09-01,2019,"Sep","Endocrinology",0,1
"South Eastern",2019-09-01,2019,"Sep","Gastroenterology",0,1235
"South Eastern",2019-09-01,2019,"Sep","General Medicine",63,136
"South Eastern",2019-09-01,2019,"Sep","General Surgery",134,565
"South Eastern",2019-09-01,2019,"Sep","Geriatric Medicine",0,122
"South Eastern",2019-09-01,2019,"Sep","Gynaecology",59,3607
"South Eastern",2019-09-01,2019,"Sep","Haematology (Clinical)",0,2
"South Eastern",2019-09-01,2019,"Sep","Nephrology",0,2
"South Eastern",2019-09-01,2019,"Sep","Neurology",0,2286
"South Eastern",2019-09-01,2019,"Sep","Old Age Psychiatry",0,0
"South Eastern",2019-09-01,2019,"Sep","Ophthalmology",2,876
"South Eastern",2019-09-01,2019,"Sep","Oral Surgery",9,6103
"South Eastern",2019-09-01,2019,"Sep","Paediatric Surgery",5,0
"South Eastern",2019-09-01,2019,"Sep","Paediatrics",0,1303
"South Eastern",2019-09-01,2019,"Sep","Pain Management",10,665
"South Eastern",2019-09-01,2019,"Sep","Palliative Medicine",0,0
"South Eastern",2019-09-01,2019,"Sep","Plastic Surgery",60,2099
"South Eastern",2019-09-01,2019,"Sep","Rheumatology",1,1651
"South Eastern",2019-09-01,2019,"Sep","T & O Surgery",0,5
"South Eastern",2019-09-01,2019,"Sep","Thoracic Medicine",0,582
"South Eastern",2019-09-01,2019,"Sep","Urology",32,581
"South Eastern",2020-12-01,2020,"Dec","Anaesthetics",0,1
"South Eastern",2020-12-01,2020,"Dec","Cardiology",6,709
"South Eastern",2020-12-01,2020,"Dec","Clinical Oncology",0,0
"South Eastern",2020-12-01,2020,"Dec","Dermatology",14,4042
"South Eastern",2020-12-01,2020,"Dec","ENT",22,8162
"South Eastern",2020-12-01,2020,"Dec","Endocrinology",0,1
"South Eastern",2020-12-01,2020,"Dec","Gastroenterology",0,1995
"South Eastern",2020-12-01,2020,"Dec","General Medicine",77,238
"South Eastern",2020-12-01,2020,"Dec","General Surgery",65,3057
"South Eastern",2020-12-01,2020,"Dec","Geriatric Medicine",0,173
"South Eastern",2020-12-01,2020,"Dec","Gynaecology",14,5443
"South Eastern",2020-12-01,2020,"Dec","Haematology (Clinical)",0,175
"South Eastern",2020-12-01,2020,"Dec","Nephrology",0,0
"South Eastern",2020-12-01,2020,"Dec","Neurology",0,3304
"South Eastern",2020-12-01,2020,"Dec","Old Age Psychiatry",0,203
"South Eastern",2020-12-01,2020,"Dec","Ophthalmology",1,1172
"South Eastern",2020-12-01,2020,"Dec","Oral Surgery",11,7355
"South Eastern",2020-12-01,2020,"Dec","Paediatric Surgery",6,76
"South Eastern",2020-12-01,2020,"Dec","Paediatrics",0,1642
"South Eastern",2020-12-01,2020,"Dec","Pain Management",10,1612
"South Eastern",2020-12-01,2020,"Dec","Plastic Surgery",27,3392
"South Eastern",2020-12-01,2020,"Dec","Rheumatology",0,2821
"South Eastern",2020-12-01,2020,"Dec","T & O Surgery",1,13
"South Eastern",2020-12-01,2020,"Dec","Thoracic Medicine",0,669
"South Eastern",2020-12-01,2020,"Dec","Urology",61,1298
"South Eastern",2020-06-01,2020,"Jun","Anaesthetics",0,1
"South Eastern",2020-06-01,2020,"Jun","Cardiology",40,266
"South Eastern",2020-06-01,2020,"Jun","Clinical Oncology",0,0
"South Eastern",2020-06-01,2020,"Jun","Dermatology",60,2908
"South Eastern",2020-06-01,2020,"Jun","ENT",61,7014
"South Eastern",2020-06-01,2020,"Jun","Endocrinology",0,1
"South Eastern",2020-06-01,2020,"Jun","Gastroenterology",0,1801
"South Eastern",2020-06-01,2020,"Jun","General Medicine",78,142
"South Eastern",2020-06-01,2020,"Jun","General Surgery",192,1859
"South Eastern",2020-06-01,2020,"Jun","Geriatric Medicine",0,91
"South Eastern",2020-06-01,2020,"Jun","Gynaecology",62,4451
"South Eastern",2020-06-01,2020,"Jun","Haematology (Clinical)",0,1
"South Eastern",2020-06-01,2020,"Jun","Nephrology",0,0
"South Eastern",2020-06-01,2020,"Jun","Neurology",0,2906
"South Eastern",2020-06-01,2020,"Jun","Old Age Psychiatry",0,42
"South Eastern",2020-06-01,2020,"Jun","Ophthalmology",1,844
"South Eastern",2020-06-01,2020,"Jun","Oral Surgery",38,5956
"South Eastern",2020-06-01,2020,"Jun","Paediatric Surgery",32,7
"South Eastern",2020-06-01,2020,"Jun","Paediatrics",0,1611
"South Eastern",2020-06-01,2020,"Jun","Pain Management",24,1364
"South Eastern",2020-06-01,2020,"Jun","Palliative Medicine",0,0
"South Eastern",2020-06-01,2020,"Jun","Plastic Surgery",84,2462
"South Eastern",2020-06-01,2020,"Jun","Rheumatology",0,2421
"South Eastern",2020-06-01,2020,"Jun","T & O Surgery",5,4
"South Eastern",2020-06-01,2020,"Jun","Thoracic Medicine",0,590
"South Eastern",2020-06-01,2020,"Jun","Urology",59,1214
"South Eastern",2020-03-01,2020,"Mar","Anaesthetics",0,1
"South Eastern",2020-03-01,2020,"Mar","Cardiology",18,244
"South Eastern",2020-03-01,2020,"Mar","Clinical Oncology",0,0
"South Eastern",2020-03-01,2020,"Mar","Dermatology",42,2631
"South Eastern",2020-03-01,2020,"Mar","ENT",8,6101
"South Eastern",2020-03-01,2020,"Mar","Endocrinology",0,0
"South Eastern",2020-03-01,2020,"Mar","Gastroenterology",0,1578
"South Eastern",2020-03-01,2020,"Mar","General Medicine",22,131
"South Eastern",2020-03-01,2020,"Mar","General Surgery",124,1278
"South Eastern",2020-03-01,2020,"Mar","Geriatric Medicine",0,32
"South Eastern",2020-03-01,2020,"Mar","Gynaecology",66,3898
"South Eastern",2020-03-01,2020,"Mar","Haematology (Clinical)",0,0
"South Eastern",2020-03-01,2020,"Mar","Nephrology",0,0
"South Eastern",2020-03-01,2020,"Mar","Neurology",0,2801
"South Eastern",2020-03-01,2020,"Mar","Old Age Psychiatry",0,8
"South Eastern",2020-03-01,2020,"Mar","Ophthalmology",0,1057
"South Eastern",2020-03-01,2020,"Mar","Oral Surgery",24,5438
"South Eastern",2020-03-01,2020,"Mar","Paediatric Surgery",18,4
"South Eastern",2020-03-01,2020,"Mar","Paediatrics",0,1557
"South Eastern",2020-03-01,2020,"Mar","Pain Management",4,1049
"South Eastern",2020-03-01,2020,"Mar","Palliative Medicine",0,0
"South Eastern",2020-03-01,2020,"Mar","Plastic Surgery",56,2102
"South Eastern",2020-03-01,2020,"Mar","Rheumatology",1,2086
"South Eastern",2020-03-01,2020,"Mar","T & O Surgery",2,6
"South Eastern",2020-03-01,2020,"Mar","Thoracic Medicine",0,423
"South Eastern",2020-03-01,2020,"Mar","Urology",21,1024
"South Eastern",2020-09-01,2020,"Sep","Anaesthetics",0,1
"South Eastern",2020-09-01,2020,"Sep","Cardiology",36,460
"South Eastern",2020-09-01,2020,"Sep","Dermatology",19,3486
"South Eastern",2020-09-01,2020,"Sep","ENT",6,7524
"South Eastern",2020-09-01,2020,"Sep","Endocrinology",0,1
"South Eastern",2020-09-01,2020,"Sep","Gastroenterology",0,2011
"South Eastern",2020-09-01,2020,"Sep","General Medicine",32,211
"South Eastern",2020-09-01,2020,"Sep","General Surgery",35,2390
"South Eastern",2020-09-01,2020,"Sep","Geriatric Medicine",0,160
"South Eastern",2020-09-01,2020,"Sep","Gynaecology",27,4958
"South Eastern",2020-09-01,2020,"Sep","Haematology (Clinical)",0,38
"South Eastern",2020-09-01,2020,"Sep","Nephrology",0,0
"South Eastern",2020-09-01,2020,"Sep","Neurology",0,3133
"South Eastern",2020-09-01,2020,"Sep","Old Age Psychiatry",0,105
"South Eastern",2020-09-01,2020,"Sep","Ophthalmology",0,904
"South Eastern",2020-09-01,2020,"Sep","Oral Surgery",3,6687
"South Eastern",2020-09-01,2020,"Sep","Paediatric Surgery",0,34
"South Eastern",2020-09-01,2020,"Sep","Paediatrics",0,1655
"South Eastern",2020-09-01,2020,"Sep","Pain Management",1,1587
"South Eastern",2020-09-01,2020,"Sep","Plastic Surgery",37,2845
"South Eastern",2020-09-01,2020,"Sep","Rheumatology",0,2691
"South Eastern",2020-09-01,2020,"Sep","T & O Surgery",3,5
"South Eastern",2020-09-01,2020,"Sep","Thoracic Medicine",0,634
"South Eastern",2020-09-01,2020,"Sep","Urology",49,1281
"South Eastern",2021-12-01,2021,"Dec","Cardiology",16,1180
"South Eastern",2021-12-01,2021,"Dec","Clinical Oncology",0,0
"South Eastern",2021-12-01,2021,"Dec","Dermatology",1,4520
"South Eastern",2021-12-01,2021,"Dec","ENT",22,9787
"South Eastern",2021-12-01,2021,"Dec","Endocrinology",0,0
"South Eastern",2021-12-01,2021,"Dec","Gastroenterology",0,2611
"South Eastern",2021-12-01,2021,"Dec","General Medicine",130,837
"South Eastern",2021-12-01,2021,"Dec","General Surgery",158,4777
"South Eastern",2021-12-01,2021,"Dec","Geriatric Medicine",0,4
"South Eastern",2021-12-01,2021,"Dec","Gynaecology",28,6644
"South Eastern",2021-12-01,2021,"Dec","Haematology (Clinical)",0,422
"South Eastern",2021-12-01,2021,"Dec","Nephrology",0,1
"South Eastern",2021-12-01,2021,"Dec","Neurology",0,2918
"South Eastern",2021-12-01,2021,"Dec","Old Age Psychiatry",0,372
"South Eastern",2021-12-01,2021,"Dec","Ophthalmology",14,105
"South Eastern",2021-12-01,2021,"Dec","Oral Surgery",37,5962
"South Eastern",2021-12-01,2021,"Dec","Paediatric Surgery",17,119
"South Eastern",2021-12-01,2021,"Dec","Paediatrics",0,631
"South Eastern",2021-12-01,2021,"Dec","Pain Management",20,1349
"South Eastern",2021-12-01,2021,"Dec","Plastic Surgery",46,4525
"South Eastern",2021-12-01,2021,"Dec","Rheumatology",0,3379
"South Eastern",2021-12-01,2021,"Dec","T & O Surgery",3,30
"South Eastern",2021-12-01,2021,"Dec","Thoracic Medicine",0,764
"South Eastern",2021-12-01,2021,"Dec","Urology",52,1254
"South Eastern",2021-06-01,2021,"Jun","Cardiology",11,933
"South Eastern",2021-06-01,2021,"Jun","Dermatology",3,4281
"South Eastern",2021-06-01,2021,"Jun","ENT",13,9053
"South Eastern",2021-06-01,2021,"Jun","Endocrinology",0,1
"South Eastern",2021-06-01,2021,"Jun","Gastroenterology",0,2156
"South Eastern",2021-06-01,2021,"Jun","General Medicine",154,534
"South Eastern",2021-06-01,2021,"Jun","General Surgery",84,3883
"South Eastern",2021-06-01,2021,"Jun","Geriatric Medicine",0,170
"South Eastern",2021-06-01,2021,"Jun","Gynaecology",13,6057
"South Eastern",2021-06-01,2021,"Jun","Haematology (Clinical)",0,331
"South Eastern",2021-06-01,2021,"Jun","Nephrology",0,0
"South Eastern",2021-06-01,2021,"Jun","Neurology",0,3469
"South Eastern",2021-06-01,2021,"Jun","Old Age Psychiatry",0,357
"South Eastern",2021-06-01,2021,"Jun","Ophthalmology",3,944
"South Eastern",2021-06-01,2021,"Jun","Oral Surgery",37,6346
"South Eastern",2021-06-01,2021,"Jun","Paediatric Surgery",26,84
"South Eastern",2021-06-01,2021,"Jun","Paediatrics",0,1082
"South Eastern",2021-06-01,2021,"Jun","Pain Management",22,1699
"South Eastern",2021-06-01,2021,"Jun","Plastic Surgery",16,4049
"South Eastern",2021-06-01,2021,"Jun","Rheumatology",0,3126
"South Eastern",2021-06-01,2021,"Jun","T & O Surgery",4,22
"South Eastern",2021-06-01,2021,"Jun","Thoracic Medicine",0,792
"South Eastern",2021-06-01,2021,"Jun","Urology",39,1264
"South Eastern",2021-03-01,2021,"Mar","Cardiology",5,853
"South Eastern",2021-03-01,2021,"Mar","Clinical Oncology",0,0
"South Eastern",2021-03-01,2021,"Mar","Dermatology",13,4422
"South Eastern",2021-03-01,2021,"Mar","ENT",36,9079
"South Eastern",2021-03-01,2021,"Mar","Endocrinology",0,2
"South Eastern",2021-03-01,2021,"Mar","Gastroenterology",0,2068
"South Eastern",2021-03-01,2021,"Mar","General Medicine",173,511
"South Eastern",2021-03-01,2021,"Mar","General Surgery",198,3785
"South Eastern",2021-03-01,2021,"Mar","Geriatric Medicine",0,176
"South Eastern",2021-03-01,2021,"Mar","Gynaecology",22,6037
"South Eastern",2021-03-01,2021,"Mar","Haematology (Clinical)",0,293
"South Eastern",2021-03-01,2021,"Mar","Nephrology",0,1
"South Eastern",2021-03-01,2021,"Mar","Neurology",0,3474
"South Eastern",2021-03-01,2021,"Mar","Old Age Psychiatry",0,347
"South Eastern",2021-03-01,2021,"Mar","Ophthalmology",7,1181
"South Eastern",2021-03-01,2021,"Mar","Oral Surgery",19,7034
"South Eastern",2021-03-01,2021,"Mar","Paediatric Surgery",22,101
"South Eastern",2021-03-01,2021,"Mar","Paediatrics",0,1532
"South Eastern",2021-03-01,2021,"Mar","Pain Management",21,1728
"South Eastern",2021-03-01,2021,"Mar","Plastic Surgery",40,4019
"South Eastern",2021-03-01,2021,"Mar","Rheumatology",0,3069
"South Eastern",2021-03-01,2021,"Mar","T & O Surgery",4,29
"South Eastern",2021-03-01,2021,"Mar","Thoracic Medicine",0,809
"South Eastern",2021-03-01,2021,"Mar","Urology",102,1341
"South Eastern",2021-09-01,2021,"Sep","Cardiology",9,1067
"South Eastern",2021-09-01,2021,"Sep","Clinical Oncology",0,0
"South Eastern",2021-09-01,2021,"Sep","Dermatology",3,4413
"South Eastern",2021-09-01,2021,"Sep","ENT",13,9396
"South Eastern",2021-09-01,2021,"Sep","Endocrinology",0,1
"South Eastern",2021-09-01,2021,"Sep","Gastroenterology",0,2353
"South Eastern",2021-09-01,2021,"Sep","General Medicine",145,656
"South Eastern",2021-09-01,2021,"Sep","General Surgery",186,4264
"South Eastern",2021-09-01,2021,"Sep","Geriatric Medicine",0,41
"South Eastern",2021-09-01,2021,"Sep","Gynaecology",30,6321
"South Eastern",2021-09-01,2021,"Sep","Haematology (Clinical)",0,369
"South Eastern",2021-09-01,2021,"Sep","Nephrology",0,0
"South Eastern",2021-09-01,2021,"Sep","Neurology",0,3473
"South Eastern",2021-09-01,2021,"Sep","Old Age Psychiatry",0,487
"South Eastern",2021-09-01,2021,"Sep","Ophthalmology",70,119
"South Eastern",2021-09-01,2021,"Sep","Oral Surgery",52,6100
"South Eastern",2021-09-01,2021,"Sep","Paediatric Surgery",15,95
"South Eastern",2021-09-01,2021,"Sep","Paediatrics",0,811
"South Eastern",2021-09-01,2021,"Sep","Pain Management",14,1551
"South Eastern",2021-09-01,2021,"Sep","Plastic Surgery",39,4317
"South Eastern",2021-09-01,2021,"Sep","Rheumatology",0,3263
"South Eastern",2021-09-01,2021,"Sep","T & O Surgery",4,25
"South Eastern",2021-09-01,2021,"Sep","Thoracic Medicine",0,776
"South Eastern",2021-09-01,2021,"Sep","Urology",78,1223
"South Eastern",2022-06-01,2022,"Jun","Cardiology",27,1427
"South Eastern",2022-06-01,2022,"Jun","Clinical Oncology",0,0
"South Eastern",2022-06-01,2022,"Jun","Dermatology",6,3714
"South Eastern",2022-06-01,2022,"Jun","ENT",20,8722
"South Eastern",2022-06-01,2022,"Jun","Endocrinology",0,0
"South Eastern",2022-06-01,2022,"Jun","Gastroenterology",0,3126
"South Eastern",2022-06-01,2022,"Jun","General Medicine",130,1101
"South Eastern",2022-06-01,2022,"Jun","General Surgery",146,5389
"South Eastern",2022-06-01,2022,"Jun","Geriatric Medicine",0,9
"South Eastern",2022-06-01,2022,"Jun","Gynaecology",17,7213
"South Eastern",2022-06-01,2022,"Jun","Haematology (Clinical)",0,533
"South Eastern",2022-06-01,2022,"Jun","Nephrology",0,0
"South Eastern",2022-06-01,2022,"Jun","Neurology",0,734
"South Eastern",2022-06-01,2022,"Jun","Old Age Psychiatry",0,467
"South Eastern",2022-06-01,2022,"Jun","Ophthalmology",1,30
"South Eastern",2022-06-01,2022,"Jun","Oral Surgery",12,6283
"South Eastern",2022-06-01,2022,"Jun","Paediatric Surgery",27,162
"South Eastern",2022-06-01,2022,"Jun","Paediatrics",0,499
"South Eastern",2022-06-01,2022,"Jun","Pain Management",16,1264
"South Eastern",2022-06-01,2022,"Jun","Plastic Surgery",49,5025
"South Eastern",2022-06-01,2022,"Jun","Rheumatology",0,3697
"South Eastern",2022-06-01,2022,"Jun","T & O Surgery",1,44
"South Eastern",2022-06-01,2022,"Jun","Thoracic Medicine",0,900
"South Eastern",2022-06-01,2022,"Jun","Urology",54,1547
"South Eastern",2022-03-01,2022,"Mar","Cardiology",35,1311
"South Eastern",2022-03-01,2022,"Mar","Clinical Oncology",0,0
"South Eastern",2022-03-01,2022,"Mar","Dermatology",0,4332
"South Eastern",2022-03-01,2022,"Mar","ENT",26,10039
"South Eastern",2022-03-01,2022,"Mar","Endocrinology",0,0
"South Eastern",2022-03-01,2022,"Mar","Gastroenterology",0,2833
"South Eastern",2022-03-01,2022,"Mar","General Medicine",165,1044
"South Eastern",2022-03-01,2022,"Mar","General Surgery",181,5136
"South Eastern",2022-03-01,2022,"Mar","Geriatric Medicine",0,5
"South Eastern",2022-03-01,2022,"Mar","Gynaecology",28,6880
"South Eastern",2022-03-01,2022,"Mar","Haematology (Clinical)",0,472
"South Eastern",2022-03-01,2022,"Mar","Nephrology",0,0
"South Eastern",2022-03-01,2022,"Mar","Neurology",0,1821
"South Eastern",2022-03-01,2022,"Mar","Old Age Psychiatry",0,368
"South Eastern",2022-03-01,2022,"Mar","Ophthalmology",4,134
"South Eastern",2022-03-01,2022,"Mar","Oral Surgery",22,6067
"South Eastern",2022-03-01,2022,"Mar","Paediatric Surgery",17,174
"South Eastern",2022-03-01,2022,"Mar","Paediatrics",0,513
"South Eastern",2022-03-01,2022,"Mar","Pain Management",25,1233
"South Eastern",2022-03-01,2022,"Mar","Plastic Surgery",72,4672
"South Eastern",2022-03-01,2022,"Mar","Rheumatology",0,3541
"South Eastern",2022-03-01,2022,"Mar","T & O Surgery",0,37
"South Eastern",2022-03-01,2022,"Mar","Thoracic Medicine",0,796
"South Eastern",2022-03-01,2022,"Mar","Urology",56,1383
"Southern",2019-12-01,2019,"Dec","Cardiology",129,437
"Southern",2019-12-01,2019,"Dec","Chemical Pathology",0,0
"Southern",2019-12-01,2019,"Dec","Clinical Oncology",0,0
"Southern",2019-12-01,2019,"Dec","Dermatology",20,44
"Southern",2019-12-01,2019,"Dec","ENT",63,854
"Southern",2019-12-01,2019,"Dec","Endocrinology",0,0
"Southern",2019-12-01,2019,"Dec","GP Other",7,0
"Southern",2019-12-01,2019,"Dec","Gastroenterology",78,561
"Southern",2019-12-01,2019,"Dec","General Medicine",0,0
"Southern",2019-12-01,2019,"Dec","General Surgery",254,2474
"Southern",2019-12-01,2019,"Dec","Genito-Urinary Medicine",0,0
"Southern",2019-12-01,2019,"Dec","Geriatric Medicine",0,105
"Southern",2019-12-01,2019,"Dec","Gynaecology",33,50
"Southern",2019-12-01,2019,"Dec","Haematology (Clinical)",0,59
"Southern",2019-12-01,2019,"Dec","Joint Consultant Clinics",0,1
"Southern",2019-12-01,2019,"Dec","Learning Disability",0,1
"Southern",2019-12-01,2019,"Dec","Medical Oncology",0,0
"Southern",2019-12-01,2019,"Dec","Nephrology",0,1
"Southern",2019-12-01,2019,"Dec","Neurology",0,2523
"Southern",2019-12-01,2019,"Dec","Old Age Psychiatry",0,0
"Southern",2019-12-01,2019,"Dec","Ophthalmology",0,24
"Southern",2019-12-01,2019,"Dec","Oral Surgery",0,16
"Southern",2019-12-01,2019,"Dec","Orthodontics",0,0
"Southern",2019-12-01,2019,"Dec","Paediatric Dentistry",0,3
"Southern",2019-12-01,2019,"Dec","Paediatrics",18,2
"Southern",2019-12-01,2019,"Dec","Pain Management",15,210
