"nhs_trust22_code","date","name","value"
"RKE","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","92"
"RKE","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"RKE","July 2022","Count_EndedReferrals","775"
"RKE","July 2022","Count_FinishedCourseTreatment","240"
"RKE","July 2022","Percentage_Deterioration","5"
"RKE","July 2022","Percentage_Improvement","69"
"RKE","July 2022","Count_Deterioration","10"
"RKE","July 2022","Percentage_Recovery","49"
"RKE","July 2022","Percentage_ReliableRecovery","47"
"RMY","July 2022","Count_ReferralsReceived","4495"
"RMY","July 2022","Count_AccessingServices","3420"
"RMY","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","95"
"RMY","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RMY","July 2022","Count_EndedReferrals","5380"
"RMY","July 2022","Count_FinishedCourseTreatment","1870"
"RMY","July 2022","Percentage_Deterioration","6"
"RMY","July 2022","Percentage_Improvement","66"
"RMY","July 2022","Count_Deterioration","120"
"RMY","July 2022","Percentage_Recovery","51"
"RMY","July 2022","Percentage_ReliableRecovery","47"
"RP1","July 2022","Count_ReferralsReceived","1295"
"RP1","July 2022","Count_AccessingServices","1100"
"RP1","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","96"
"RP1","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"RP1","July 2022","Count_EndedReferrals","1460"
"RP1","July 2022","Count_FinishedCourseTreatment","620"
"RP1","July 2022","Percentage_Deterioration","4"
"RP1","July 2022","Percentage_Improvement","67"
"RP1","July 2022","Count_Deterioration","25"
"RP1","July 2022","Percentage_Recovery","51"
"RP1","July 2022","Percentage_ReliableRecovery","50"
"RP7","July 2022","Count_ReferralsReceived","1675"
"RP7","July 2022","Count_AccessingServices","1095"
"RP7","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","97"
"RP7","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RP7","July 2022","Count_EndedReferrals","2005"
"RP7","July 2022","Count_FinishedCourseTreatment","875"
"RP7","July 2022","Percentage_Deterioration","6"
"RP7","July 2022","Percentage_Improvement","70"
"RP7","July 2022","Count_Deterioration","50"
"RP7","July 2022","Percentage_Recovery","50"
"RP7","July 2022","Percentage_ReliableRecovery","47"
"RPG","July 2022","Count_ReferralsReceived","440"
"RPG","July 2022","Count_AccessingServices","415"
"RPG","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","81"
"RPG","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RPG","July 2022","Count_EndedReferrals","555"
"RPG","July 2022","Count_FinishedCourseTreatment","215"
"RPG","July 2022","Percentage_Deterioration","5"
"RPG","July 2022","Percentage_Improvement","69"
"RPG","July 2022","Count_Deterioration","10"
"RPG","July 2022","Percentage_Recovery","55"
"RPG","July 2022","Percentage_ReliableRecovery","53"
"RQX","July 2022","Count_ReferralsReceived","1020"
"RQX","July 2022","Count_AccessingServices","880"
"RQX","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","97"
"RQX","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RQX","July 2022","Count_EndedReferrals","1325"
"RQX","July 2022","Count_FinishedCourseTreatment","410"
"RQX","July 2022","Percentage_Deterioration","5"
"RQX","July 2022","Percentage_Improvement","71"
"RQX","July 2022","Count_Deterioration","20"
"RQX","July 2022","Percentage_Recovery","54"
"RQX","July 2022","Percentage_ReliableRecovery","52"
"RRE","July 2022","Count_ReferralsReceived","3770"
"RRE","July 2022","Count_AccessingServices","2845"
"RRE","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","95"
"RRE","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"RRE","July 2022","Count_EndedReferrals","4160"
"RRE","July 2022","Count_FinishedCourseTreatment","1975"
"RRE","July 2022","Percentage_Deterioration","5"
"RRE","July 2022","Percentage_Improvement","71"
"RRE","July 2022","Count_Deterioration","95"
"RRE","July 2022","Percentage_Recovery","54"
"RRE","July 2022","Percentage_ReliableRecovery","51"
"RRF","July 2022","Count_ReferralsReceived","130"
"RRF","July 2022","Count_AccessingServices","15"
"RRF","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","60"
"RRF","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","97"
"RRF","July 2022","Count_EndedReferrals","75"
"RRF","July 2022","Count_FinishedCourseTreatment","30"
"RRF","July 2022","Percentage_Deterioration",NA
"RRF","July 2022","Percentage_Improvement",NA
"RRF","July 2022","Count_Deterioration",NA
"RRF","July 2022","Percentage_Recovery",NA
"RRF","July 2022","Percentage_ReliableRecovery",NA
"RT2","July 2022","Count_ReferralsReceived","2630"
"RT2","July 2022","Count_AccessingServices","1485"
"RT2","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","65"
"RT2","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","98"
"RT2","July 2022","Count_EndedReferrals","2735"
"RT2","July 2022","Count_FinishedCourseTreatment","690"
"RT2","July 2022","Percentage_Deterioration","6"
"RT2","July 2022","Percentage_Improvement","63"
"RT2","July 2022","Count_Deterioration","45"
"RT2","July 2022","Percentage_Recovery","48"
"RT2","July 2022","Percentage_ReliableRecovery","44"
"RTD","July 2022","Count_ReferralsReceived","495"
"RTD","July 2022","Count_AccessingServices","380"
"RTD","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","93"
"RTD","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","96"
"RTD","July 2022","Count_EndedReferrals","650"
"RTD","July 2022","Count_FinishedCourseTreatment","320"
"RTD","July 2022","Percentage_Deterioration","4"
"RTD","July 2022","Percentage_Improvement","68"
"RTD","July 2022","Count_Deterioration","15"
"RTD","July 2022","Percentage_Recovery","44"
"RTD","July 2022","Percentage_ReliableRecovery","42"
"RTQ","July 2022","Count_ReferralsReceived","1220"
"RTQ","July 2022","Count_AccessingServices","980"
"RTQ","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","99"
"RTQ","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RTQ","July 2022","Count_EndedReferrals","1300"
"RTQ","July 2022","Count_FinishedCourseTreatment","540"
"RTQ","July 2022","Percentage_Deterioration","4"
"RTQ","July 2022","Percentage_Improvement","68"
"RTQ","July 2022","Count_Deterioration","25"
"RTQ","July 2022","Percentage_Recovery","51"
"RTQ","July 2022","Percentage_ReliableRecovery","48"
"RV9","July 2022","Count_ReferralsReceived","715"
"RV9","July 2022","Count_AccessingServices","465"
"RV9","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","51"
"RV9","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"RV9","July 2022","Count_EndedReferrals","755"
"RV9","July 2022","Count_FinishedCourseTreatment","340"
"RV9","July 2022","Percentage_Deterioration","9"
"RV9","July 2022","Percentage_Improvement","68"
"RV9","July 2022","Count_Deterioration","30"
"RV9","July 2022","Percentage_Recovery","48"
"RV9","July 2022","Percentage_ReliableRecovery","44"
"RVN","July 2022","Count_ReferralsReceived","810"
"RVN","July 2022","Count_AccessingServices","605"
"RVN","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","93"
"RVN","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RVN","July 2022","Count_EndedReferrals","745"
"RVN","July 2022","Count_FinishedCourseTreatment","375"
"RVN","July 2022","Percentage_Deterioration","10"
"RVN","July 2022","Percentage_Improvement","54"
"RVN","July 2022","Count_Deterioration","40"
"RVN","July 2022","Percentage_Recovery","34"
"RVN","July 2022","Percentage_ReliableRecovery","29"
"RW1","July 2022","Count_ReferralsReceived","2170"
"RW1","July 2022","Count_AccessingServices","1505"
"RW1","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","96"
"RW1","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RW1","July 2022","Count_EndedReferrals","2420"
"RW1","July 2022","Count_FinishedCourseTreatment","1015"
"RW1","July 2022","Percentage_Deterioration","5"
"RW1","July 2022","Percentage_Improvement","68"
"RW1","July 2022","Count_Deterioration","45"
"RW1","July 2022","Percentage_Recovery","51"
"RW1","July 2022","Percentage_ReliableRecovery","49"
"RW4","July 2022","Count_ReferralsReceived","2470"
"RW4","July 2022","Count_AccessingServices","1770"
"RW4","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","96"
"RW4","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"RW4","July 2022","Count_EndedReferrals","2810"
"RW4","July 2022","Count_FinishedCourseTreatment","1225"
"RW4","July 2022","Percentage_Deterioration","6"
"RW4","July 2022","Percentage_Improvement","63"
"RW4","July 2022","Count_Deterioration","80"
"RW4","July 2022","Percentage_Recovery","45"
"RW4","July 2022","Percentage_ReliableRecovery","41"
"RWV","July 2022","Count_ReferralsReceived","2120"
"RWV","July 2022","Count_AccessingServices","1775"
"RWV","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","91"
"RWV","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RWV","July 2022","Count_EndedReferrals","2475"
"RWV","July 2022","Count_FinishedCourseTreatment","940"
"RWV","July 2022","Percentage_Deterioration","5"
"RWV","July 2022","Percentage_Improvement","65"
"RWV","July 2022","Count_Deterioration","50"
"RWV","July 2022","Percentage_Recovery","51"
"RWV","July 2022","Percentage_ReliableRecovery","48"
"RWX","July 2022","Count_ReferralsReceived","1910"
"RWX","July 2022","Count_AccessingServices","1550"
"RWX","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","94"
"RWX","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RWX","July 2022","Count_EndedReferrals","2645"
"RWX","July 2022","Count_FinishedCourseTreatment","1160"
"RWX","July 2022","Percentage_Deterioration","6"
"RWX","July 2022","Percentage_Improvement","62"
"RWX","July 2022","Count_Deterioration","65"
"RWX","July 2022","Percentage_Recovery","47"
"RWX","July 2022","Percentage_ReliableRecovery","45"
"RX2","July 2022","Count_ReferralsReceived","1790"
"RX2","July 2022","Count_AccessingServices","1205"
"RX2","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","92"
"RX2","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"RX2","July 2022","Count_EndedReferrals","2065"
"RX2","July 2022","Count_FinishedCourseTreatment","990"
"RX2","July 2022","Percentage_Deterioration","3"
"RX2","July 2022","Percentage_Improvement","68"
"RX2","July 2022","Count_Deterioration","30"
"RX2","July 2022","Percentage_Recovery","48"
"RX2","July 2022","Percentage_ReliableRecovery","46"
"RXE","July 2022","Count_ReferralsReceived","1850"
"RXE","July 2022","Count_AccessingServices","1345"
"RXE","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","86"
"RXE","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"RXE","July 2022","Count_EndedReferrals","2020"
"RXE","July 2022","Count_FinishedCourseTreatment","705"
"RXE","July 2022","Percentage_Deterioration","6"
"RXE","July 2022","Percentage_Improvement","66"
"RXE","July 2022","Count_Deterioration","40"
"RXE","July 2022","Percentage_Recovery","51"
"RXE","July 2022","Percentage_ReliableRecovery","48"
"RXL","July 2022","Count_ReferralsReceived","355"
"RXL","July 2022","Count_AccessingServices","335"
"RXL","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","96"
"RXL","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"RXL","July 2022","Count_EndedReferrals","350"
"RXL","July 2022","Count_FinishedCourseTreatment","170"
"RXL","July 2022","Percentage_Deterioration","7"
"RXL","July 2022","Percentage_Improvement","71"
"RXL","July 2022","Count_Deterioration","10"
"RXL","July 2022","Percentage_Recovery","54"
"RXL","July 2022","Percentage_ReliableRecovery","52"
"RXM","July 2022","Count_ReferralsReceived","895"
"RXM","July 2022","Count_AccessingServices","585"
"RXM","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","90"
"RXM","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RXM","July 2022","Count_EndedReferrals","910"
"RXM","July 2022","Count_FinishedCourseTreatment","505"
"RXM","July 2022","Percentage_Deterioration","3"
"RXM","July 2022","Percentage_Improvement","74"
"RXM","July 2022","Count_Deterioration","15"
"RXM","July 2022","Percentage_Recovery","54"
"RXM","July 2022","Percentage_ReliableRecovery","51"
"RXT","July 2022","Count_ReferralsReceived","1835"
"RXT","July 2022","Count_AccessingServices","1265"
"RXT","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","33"
"RXT","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","64"
"RXT","July 2022","Count_EndedReferrals","1880"
"RXT","July 2022","Count_FinishedCourseTreatment","440"
"RXT","July 2022","Percentage_Deterioration","5"
"RXT","July 2022","Percentage_Improvement","63"
"RXT","July 2022","Count_Deterioration","25"
"RXT","July 2022","Percentage_Recovery","47"
"RXT","July 2022","Percentage_ReliableRecovery","44"
"RXV","July 2022","Count_ReferralsReceived","4510"
"RXV","July 2022","Count_AccessingServices","2560"
"RXV","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","84"
"RXV","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","98"
"RXV","July 2022","Count_EndedReferrals","4545"
"RXV","July 2022","Count_FinishedCourseTreatment","1405"
"RXV","July 2022","Percentage_Deterioration","8"
"RXV","July 2022","Percentage_Improvement","64"
"RXV","July 2022","Count_Deterioration","105"
"RXV","July 2022","Percentage_Recovery","43"
"RXV","July 2022","Percentage_ReliableRecovery","41"
"RY6","July 2022","Count_ReferralsReceived","2415"
"RY6","July 2022","Count_AccessingServices","2755"
"RY6","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","86"
"RY6","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","97"
"RY6","July 2022","Count_EndedReferrals","3320"
"RY6","July 2022","Count_FinishedCourseTreatment","530"
"RY6","July 2022","Percentage_Deterioration","9"
"RY6","July 2022","Percentage_Improvement","57"
"RY6","July 2022","Count_Deterioration","50"
"RY6","July 2022","Percentage_Recovery","39"
"RY6","July 2022","Percentage_ReliableRecovery","37"
"RYG","July 2022","Count_ReferralsReceived","1640"
"RYG","July 2022","Count_AccessingServices","1305"
"RYG","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","88"
"RYG","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RYG","July 2022","Count_EndedReferrals","2285"
"RYG","July 2022","Count_FinishedCourseTreatment","810"
"RYG","July 2022","Percentage_Deterioration","6"
"RYG","July 2022","Percentage_Improvement","68"
"RYG","July 2022","Count_Deterioration","50"
"RYG","July 2022","Percentage_Recovery","49"
"RYG","July 2022","Percentage_ReliableRecovery","46"
"RYK","July 2022","Count_ReferralsReceived","665"
"RYK","July 2022","Count_AccessingServices","580"
"RYK","July 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","82"
"RYK","July 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","97"
"RYK","July 2022","Count_EndedReferrals","825"
"RYK","July 2022","Count_FinishedCourseTreatment","435"
"RYK","July 2022","Percentage_Deterioration","8"
"RYK","July 2022","Percentage_Improvement","64"
"RYK","July 2022","Count_Deterioration","35"
"RYK","July 2022","Percentage_Recovery","41"
"RYK","July 2022","Percentage_ReliableRecovery","40"
"R0B","August 2022","Count_ReferralsReceived","925"
"R0B","August 2022","Count_AccessingServices","670"
"R0B","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","97"
"R0B","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"R0B","August 2022","Count_EndedReferrals","960"
"R0B","August 2022","Count_FinishedCourseTreatment","550"
"R0B","August 2022","Percentage_Deterioration","6"
"R0B","August 2022","Percentage_Improvement","73"
"R0B","August 2022","Count_Deterioration","30"
"R0B","August 2022","Percentage_Recovery","54"
"R0B","August 2022","Percentage_ReliableRecovery","53"
"R1A","August 2022","Count_ReferralsReceived","1030"
"R1A","August 2022","Count_AccessingServices","1050"
"R1A","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","60"
"R1A","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","74"
"R1A","August 2022","Count_EndedReferrals","1810"
"R1A","August 2022","Count_FinishedCourseTreatment","320"
"R1A","August 2022","Percentage_Deterioration","6"
"R1A","August 2022","Percentage_Improvement","65"
"R1A","August 2022","Count_Deterioration","20"
"R1A","August 2022","Percentage_Recovery","51"
"R1A","August 2022","Percentage_ReliableRecovery","48"
"R1C","August 2022","Count_ReferralsReceived","750"
"R1C","August 2022","Count_AccessingServices","470"
"R1C","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","92"
"R1C","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"R1C","August 2022","Count_EndedReferrals","660"
"R1C","August 2022","Count_FinishedCourseTreatment","340"
"R1C","August 2022","Percentage_Deterioration","4"
"R1C","August 2022","Percentage_Improvement","68"
"R1C","August 2022","Count_Deterioration","10"
"R1C","August 2022","Percentage_Recovery","50"
"R1C","August 2022","Percentage_ReliableRecovery","46"
"R1F","August 2022","Count_ReferralsReceived","305"
"R1F","August 2022","Count_AccessingServices","220"
"R1F","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","66"
"R1F","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"R1F","August 2022","Count_EndedReferrals","270"
"R1F","August 2022","Count_FinishedCourseTreatment","140"
"R1F","August 2022","Percentage_Deterioration","4"
"R1F","August 2022","Percentage_Improvement","61"
"R1F","August 2022","Count_Deterioration","5"
"R1F","August 2022","Percentage_Recovery","44"
"R1F","August 2022","Percentage_ReliableRecovery","41"
"R1L","August 2022","Count_ReferralsReceived","2130"
"R1L","August 2022","Count_AccessingServices","1370"
"R1L","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","99"
"R1L","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"R1L","August 2022","Count_EndedReferrals","1860"
"R1L","August 2022","Count_FinishedCourseTreatment","680"
"R1L","August 2022","Percentage_Deterioration","7"
"R1L","August 2022","Percentage_Improvement","66"
"R1L","August 2022","Count_Deterioration","50"
"R1L","August 2022","Percentage_Recovery","55"
"R1L","August 2022","Percentage_ReliableRecovery","52"
"RAT","August 2022","Count_ReferralsReceived","2475"
"RAT","August 2022","Count_AccessingServices","1790"
"RAT","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","99"
"RAT","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RAT","August 2022","Count_EndedReferrals","2450"
"RAT","August 2022","Count_FinishedCourseTreatment","1090"
"RAT","August 2022","Percentage_Deterioration","7"
"RAT","August 2022","Percentage_Improvement","70"
"RAT","August 2022","Count_Deterioration","70"
"RAT","August 2022","Percentage_Recovery","52"
"RAT","August 2022","Percentage_ReliableRecovery","49"
"RDR","August 2022","Count_ReferralsReceived","1840"
"RDR","August 2022","Count_AccessingServices","1215"
"RDR","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","98"
"RDR","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RDR","August 2022","Count_EndedReferrals","1840"
"RDR","August 2022","Count_FinishedCourseTreatment","725"
"RDR","August 2022","Percentage_Deterioration","3"
"RDR","August 2022","Percentage_Improvement","74"
"RDR","August 2022","Count_Deterioration","25"
"RDR","August 2022","Percentage_Recovery","57"
"RDR","August 2022","Percentage_ReliableRecovery","54"
"RH5","August 2022","Count_ReferralsReceived","1165"
"RH5","August 2022","Count_AccessingServices","710"
"RH5","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","57"
"RH5","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","98"
"RH5","August 2022","Count_EndedReferrals","1140"
"RH5","August 2022","Count_FinishedCourseTreatment","505"
"RH5","August 2022","Percentage_Deterioration","4"
"RH5","August 2022","Percentage_Improvement","73"
"RH5","August 2022","Count_Deterioration","20"
"RH5","August 2022","Percentage_Recovery","57"
"RH5","August 2022","Percentage_ReliableRecovery","52"
"RHA","August 2022","Count_ReferralsReceived","725"
"RHA","August 2022","Count_AccessingServices","575"
"RHA","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","94"
"RHA","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RHA","August 2022","Count_EndedReferrals","775"
"RHA","August 2022","Count_FinishedCourseTreatment","360"
"RHA","August 2022","Percentage_Deterioration","3"
"RHA","August 2022","Percentage_Improvement","67"
"RHA","August 2022","Count_Deterioration","10"
"RHA","August 2022","Percentage_Recovery","51"
"RHA","August 2022","Percentage_ReliableRecovery","48"
"RJ8","August 2022","Count_ReferralsReceived","1010"
"RJ8","August 2022","Count_AccessingServices","880"
"RJ8","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","89"
"RJ8","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","98"
"RJ8","August 2022","Count_EndedReferrals","1275"
"RJ8","August 2022","Count_FinishedCourseTreatment","665"
"RJ8","August 2022","Percentage_Deterioration","7"
"RJ8","August 2022","Percentage_Improvement","69"
"RJ8","August 2022","Count_Deterioration","45"
"RJ8","August 2022","Percentage_Recovery","38"
"RJ8","August 2022","Percentage_ReliableRecovery","37"
"RKE","August 2022","Count_ReferralsReceived","845"
"RKE","August 2022","Count_AccessingServices","615"
"RKE","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","90"
"RKE","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"RKE","August 2022","Count_EndedReferrals","940"
"RKE","August 2022","Count_FinishedCourseTreatment","280"
"RKE","August 2022","Percentage_Deterioration","7"
"RKE","August 2022","Percentage_Improvement","69"
"RKE","August 2022","Count_Deterioration","20"
"RKE","August 2022","Percentage_Recovery","48"
"RKE","August 2022","Percentage_ReliableRecovery","46"
"RMY","August 2022","Count_ReferralsReceived","5160"
"RMY","August 2022","Count_AccessingServices","3330"
"RMY","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","94"
"RMY","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RMY","August 2022","Count_EndedReferrals","5355"
"RMY","August 2022","Count_FinishedCourseTreatment","1935"
"RMY","August 2022","Percentage_Deterioration","5"
"RMY","August 2022","Percentage_Improvement","68"
"RMY","August 2022","Count_Deterioration","100"
"RMY","August 2022","Percentage_Recovery","52"
"RMY","August 2022","Percentage_ReliableRecovery","48"
"RP1","August 2022","Count_ReferralsReceived","1540"
"RP1","August 2022","Count_AccessingServices","1205"
"RP1","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","95"
"RP1","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"RP1","August 2022","Count_EndedReferrals","1735"
"RP1","August 2022","Count_FinishedCourseTreatment","800"
"RP1","August 2022","Percentage_Deterioration","6"
"RP1","August 2022","Percentage_Improvement","64"
"RP1","August 2022","Count_Deterioration","45"
"RP1","August 2022","Percentage_Recovery","49"
"RP1","August 2022","Percentage_ReliableRecovery","46"
"RP7","August 2022","Count_ReferralsReceived","2015"
"RP7","August 2022","Count_AccessingServices","1160"
"RP7","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","96"
"RP7","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RP7","August 2022","Count_EndedReferrals","2060"
"RP7","August 2022","Count_FinishedCourseTreatment","840"
"RP7","August 2022","Percentage_Deterioration","5"
"RP7","August 2022","Percentage_Improvement","68"
"RP7","August 2022","Count_Deterioration","45"
"RP7","August 2022","Percentage_Recovery","51"
"RP7","August 2022","Percentage_ReliableRecovery","48"
"RPG","August 2022","Count_ReferralsReceived","465"
"RPG","August 2022","Count_AccessingServices","440"
"RPG","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","80"
"RPG","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"RPG","August 2022","Count_EndedReferrals","555"
"RPG","August 2022","Count_FinishedCourseTreatment","250"
"RPG","August 2022","Percentage_Deterioration","5"
"RPG","August 2022","Percentage_Improvement","70"
"RPG","August 2022","Count_Deterioration","15"
"RPG","August 2022","Percentage_Recovery","56"
"RPG","August 2022","Percentage_ReliableRecovery","52"
"RQX","August 2022","Count_ReferralsReceived","1070"
"RQX","August 2022","Count_AccessingServices","755"
"RQX","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","96"
"RQX","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"RQX","August 2022","Count_EndedReferrals","1145"
"RQX","August 2022","Count_FinishedCourseTreatment","385"
"RQX","August 2022","Percentage_Deterioration","5"
"RQX","August 2022","Percentage_Improvement","68"
"RQX","August 2022","Count_Deterioration","20"
"RQX","August 2022","Percentage_Recovery","52"
"RQX","August 2022","Percentage_ReliableRecovery","47"
"RRE","August 2022","Count_ReferralsReceived","4230"
"RRE","August 2022","Count_AccessingServices","3020"
"RRE","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","95"
"RRE","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RRE","August 2022","Count_EndedReferrals","4340"
"RRE","August 2022","Count_FinishedCourseTreatment","2045"
"RRE","August 2022","Percentage_Deterioration","5"
"RRE","August 2022","Percentage_Improvement","70"
"RRE","August 2022","Count_Deterioration","105"
"RRE","August 2022","Percentage_Recovery","53"
"RRE","August 2022","Percentage_ReliableRecovery","51"
"RRF","August 2022","Count_ReferralsReceived","140"
"RRF","August 2022","Count_AccessingServices","5"
"RRF","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","60"
"RRF","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","86"
"RRF","August 2022","Count_EndedReferrals","85"
"RRF","August 2022","Count_FinishedCourseTreatment","40"
"RRF","August 2022","Percentage_Deterioration",NA
"RRF","August 2022","Percentage_Improvement",NA
"RRF","August 2022","Count_Deterioration",NA
"RRF","August 2022","Percentage_Recovery",NA
"RRF","August 2022","Percentage_ReliableRecovery",NA
"RT2","August 2022","Count_ReferralsReceived","2880"
"RT2","August 2022","Count_AccessingServices","1495"
"RT2","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","68"
"RT2","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","98"
"RT2","August 2022","Count_EndedReferrals","2850"
"RT2","August 2022","Count_FinishedCourseTreatment","695"
"RT2","August 2022","Percentage_Deterioration","5"
"RT2","August 2022","Percentage_Improvement","69"
"RT2","August 2022","Count_Deterioration","35"
"RT2","August 2022","Percentage_Recovery","51"
"RT2","August 2022","Percentage_ReliableRecovery","47"
"RTQ","August 2022","Count_ReferralsReceived","1450"
"RTQ","August 2022","Count_AccessingServices","1140"
"RTQ","August 2022","Percentage_AccessingServices6WeeksFinishedCourseTreatment","99"
"RTQ","August 2022","Percentage_AccessingServices18WeeksFinishedCourseTreatment","100"
"RTQ","August 2022","Count_EndedReferrals","1505"
"RTQ","August 2022","Count_FinishedCourseTreatment","605"
"RTQ","August 2022","Percentage_Deterioration","6"
"RTQ","August 2022","Percentage_Improvement","66"
"RTQ","August 2022","Count_Deterioration","40"
"RTQ","August 2022","Percentage_Recovery","50"
"RTQ","August 2022","Percentage_ReliableRecovery","46"
"RV9","August 2022","Count_ReferralsReceived","715"
"RV9","August 2022","Count_AccessingServices","475"
