"nhs_region20_name","date","year","month","treatment","waits_over_18_weeks","waits_over_52_weeks"
"East of England",2022-03-01,2022,"Mar","Trauma and Orthopaedic Service",70749,16680
"East of England",2022-03-01,2022,"Mar","Urology Service",26154,4729
"London",2022-03-01,2022,"Mar","Cardiology Service",19340,1319
"London",2022-03-01,2022,"Mar","Cardiothoracic Surgery Service",1450,95
"London",2022-03-01,2022,"Mar","Dermatology Service",21699,1055
"London",2022-03-01,2022,"Mar","Ear Nose and Throat Service",40599,5410
"London",2022-03-01,2022,"Mar","Elderly Medicine Service",526,4
"London",2022-03-01,2022,"Mar","Gastroenterology Service",16850,688
"London",2022-03-01,2022,"Mar","General Internal Medicine Service",1783,41
"London",2022-03-01,2022,"Mar","General Surgery Service",34717,4254
"London",2022-03-01,2022,"Mar","Gynaecology Service",35765,3323
"London",2022-03-01,2022,"Mar","Neurology Service",13567,205
"London",2022-03-01,2022,"Mar","Neurosurgical Service",8513,956
"London",2022-03-01,2022,"Mar","Ophthalmology Service",39257,1422
"London",2022-03-01,2022,"Mar","Oral Surgery Service",21623,899
"London",2022-03-01,2022,"Mar","Other - Medical Services",41992,3660
"London",2022-03-01,2022,"Mar","Other - Mental Health Services",3877,69
"London",2022-03-01,2022,"Mar","Other - Other Services",8519,712
"London",2022-03-01,2022,"Mar","Other - Paediatric Services",34481,2853
"London",2022-03-01,2022,"Mar","Other - Surgical Services",37122,4448
"London",2022-03-01,2022,"Mar","Plastic Surgery Service",8533,1644
"London",2022-03-01,2022,"Mar","Respiratory Medicine Service",8657,257
"London",2022-03-01,2022,"Mar","Rheumatology Service",7258,380
"London",2022-03-01,2022,"Mar","Total",487749,42476
"London",2022-03-01,2022,"Mar","Trauma and Orthopaedic Service",53639,5438
"London",2022-03-01,2022,"Mar","Urology Service",27982,3344
"Midlands",2022-03-01,2022,"Mar","Cardiology Service",20920,1376
"Midlands",2022-03-01,2022,"Mar","Cardiothoracic Surgery Service",1636,321
"Midlands",2022-03-01,2022,"Mar","Dermatology Service",32950,5376
"Midlands",2022-03-01,2022,"Mar","Ear Nose and Throat Service",64870,14839
"Midlands",2022-03-01,2022,"Mar","Elderly Medicine Service",824,23
"Midlands",2022-03-01,2022,"Mar","Gastroenterology Service",39139,6563
"Midlands",2022-03-01,2022,"Mar","General Internal Medicine Service",2966,163
"Midlands",2022-03-01,2022,"Mar","General Surgery Service",62735,18053
"Midlands",2022-03-01,2022,"Mar","Gynaecology Service",54806,10712
"Midlands",2022-03-01,2022,"Mar","Neurology Service",17779,2683
"Midlands",2022-03-01,2022,"Mar","Neurosurgical Service",3659,607
"Midlands",2022-03-01,2022,"Mar","Ophthalmology Service",71204,11586
"Midlands",2022-03-01,2022,"Mar","Oral Surgery Service",33685,6881
"Midlands",2022-03-01,2022,"Mar","Other - Medical Services",31292,2528
"Midlands",2022-03-01,2022,"Mar","Other - Mental Health Services",68,0
"Midlands",2022-03-01,2022,"Mar","Other - Other Services",5608,700
"Midlands",2022-03-01,2022,"Mar","Other - Paediatric Services",30671,5018
"Midlands",2022-03-01,2022,"Mar","Other - Surgical Services",33161,7835
"Midlands",2022-03-01,2022,"Mar","Plastic Surgery Service",8696,2558
"Midlands",2022-03-01,2022,"Mar","Respiratory Medicine Service",11742,1027
"Midlands",2022-03-01,2022,"Mar","Rheumatology Service",11287,776
"Midlands",2022-03-01,2022,"Mar","Total",708906,138808
"Midlands",2022-03-01,2022,"Mar","Trauma and Orthopaedic Service",125439,27935
"Midlands",2022-03-01,2022,"Mar","Urology Service",43769,11248
"North East and Yorkshire",2022-03-01,2022,"Mar","Cardiology Service",11451,513
"North East and Yorkshire",2022-03-01,2022,"Mar","Cardiothoracic Surgery Service",894,122
"North East and Yorkshire",2022-03-01,2022,"Mar","Dermatology Service",18054,1532
"North East and Yorkshire",2022-03-01,2022,"Mar","Ear Nose and Throat Service",35908,4666
"North East and Yorkshire",2022-03-01,2022,"Mar","Elderly Medicine Service",792,21
"North East and Yorkshire",2022-03-01,2022,"Mar","Gastroenterology Service",12421,900
"North East and Yorkshire",2022-03-01,2022,"Mar","General Internal Medicine Service",2860,86
"North East and Yorkshire",2022-03-01,2022,"Mar","General Surgery Service",39256,7236
"North East and Yorkshire",2022-03-01,2022,"Mar","Gynaecology Service",32520,4282
"North East and Yorkshire",2022-03-01,2022,"Mar","Neurology Service",9765,430
"North East and Yorkshire",2022-03-01,2022,"Mar","Neurosurgical Service",4279,897
"North East and Yorkshire",2022-03-01,2022,"Mar","Ophthalmology Service",37775,3458
"North East and Yorkshire",2022-03-01,2022,"Mar","Oral Surgery Service",22659,2683
"North East and Yorkshire",2022-03-01,2022,"Mar","Other - Medical Services",18870,797
"North East and Yorkshire",2022-03-01,2022,"Mar","Other - Mental Health Services",215,7
"North East and Yorkshire",2022-03-01,2022,"Mar","Other - Other Services",8760,731
"North East and Yorkshire",2022-03-01,2022,"Mar","Other - Paediatric Services",22841,2623
"North East and Yorkshire",2022-03-01,2022,"Mar","Other - Surgical Services",24936,4358
"North East and Yorkshire",2022-03-01,2022,"Mar","Plastic Surgery Service",14230,2838
"North East and Yorkshire",2022-03-01,2022,"Mar","Respiratory Medicine Service",6294,165
"North East and Yorkshire",2022-03-01,2022,"Mar","Rheumatology Service",4986,101
"North East and Yorkshire",2022-03-01,2022,"Mar","Total",425272,53820
"North East and Yorkshire",2022-03-01,2022,"Mar","Trauma and Orthopaedic Service",70161,11145
"North East and Yorkshire",2022-03-01,2022,"Mar","Urology Service",25345,4229
"North West",2022-03-01,2022,"Mar","Cardiology Service",16500,820
"North West",2022-03-01,2022,"Mar","Cardiothoracic Surgery Service",1481,245
"North West",2022-03-01,2022,"Mar","Dermatology Service",20729,1834
"North West",2022-03-01,2022,"Mar","Ear Nose and Throat Service",48207,10798
"North West",2022-03-01,2022,"Mar","Elderly Medicine Service",1021,8
"North West",2022-03-01,2022,"Mar","Gastroenterology Service",32980,3978
"North West",2022-03-01,2022,"Mar","General Internal Medicine Service",2893,500
"North West",2022-03-01,2022,"Mar","General Surgery Service",48819,11343
"North West",2022-03-01,2022,"Mar","Gynaecology Service",53623,9945
"North West",2022-03-01,2022,"Mar","Neurology Service",14028,1117
"North West",2022-03-01,2022,"Mar","Neurosurgical Service",10843,1700
"North West",2022-03-01,2022,"Mar","Ophthalmology Service",52018,6103
"North West",2022-03-01,2022,"Mar","Oral Surgery Service",31901,8564
"North West",2022-03-01,2022,"Mar","Other - Medical Services",21009,1126
"North West",2022-03-01,2022,"Mar","Other - Mental Health Services",93,11
"North West",2022-03-01,2022,"Mar","Other - Other Services",3943,277
"North West",2022-03-01,2022,"Mar","Other - Paediatric Services",32788,3771
"North West",2022-03-01,2022,"Mar","Other - Surgical Services",36237,7778
"North West",2022-03-01,2022,"Mar","Plastic Surgery Service",15223,3872
"North West",2022-03-01,2022,"Mar","Respiratory Medicine Service",6246,182
"North West",2022-03-01,2022,"Mar","Rheumatology Service",6622,241
"North West",2022-03-01,2022,"Mar","Total",566561,96059
"North West",2022-03-01,2022,"Mar","Trauma and Orthopaedic Service",75024,14401
"North West",2022-03-01,2022,"Mar","Urology Service",34333,7445
"South East",2022-03-01,2022,"Mar","Cardiology Service",12937,202
"South East",2022-03-01,2022,"Mar","Cardiothoracic Surgery Service",528,85
"South East",2022-03-01,2022,"Mar","Dermatology Service",14612,370
"South East",2022-03-01,2022,"Mar","Ear Nose and Throat Service",37832,5270
"South East",2022-03-01,2022,"Mar","Elderly Medicine Service",709,31
"South East",2022-03-01,2022,"Mar","Gastroenterology Service",24783,2172
"South East",2022-03-01,2022,"Mar","General Internal Medicine Service",986,21
"South East",2022-03-01,2022,"Mar","General Surgery Service",39512,6802
"South East",2022-03-01,2022,"Mar","Gynaecology Service",37764,5031
"South East",2022-03-01,2022,"Mar","Neurology Service",11912,374
"South East",2022-03-01,2022,"Mar","Neurosurgical Service",1954,530
"South East",2022-03-01,2022,"Mar","Ophthalmology Service",46261,3450
"South East",2022-03-01,2022,"Mar","Oral Surgery Service",20954,2042
"South East",2022-03-01,2022,"Mar","Other - Medical Services",18280,1359
"South East",2022-03-01,2022,"Mar","Other - Mental Health Services",271,10
"South East",2022-03-01,2022,"Mar","Other - Other Services",5832,496
"South East",2022-03-01,2022,"Mar","Other - Paediatric Services",13685,1064
"South East",2022-03-01,2022,"Mar","Other - Surgical Services",25385,4333
"South East",2022-03-01,2022,"Mar","Plastic Surgery Service",7693,1172
"South East",2022-03-01,2022,"Mar","Respiratory Medicine Service",6280,156
"South East",2022-03-01,2022,"Mar","Rheumatology Service",5124,67
"South East",2022-03-01,2022,"Mar","Total",439053,50759
"South East",2022-03-01,2022,"Mar","Trauma and Orthopaedic Service",77389,11179
"South East",2022-03-01,2022,"Mar","Urology Service",28370,4543
"South West",2022-03-01,2022,"Mar","Cardiology Service",15714,1567
"South West",2022-03-01,2022,"Mar","Cardiothoracic Surgery Service",861,184
"South West",2022-03-01,2022,"Mar","Dermatology Service",13698,878
"South West",2022-03-01,2022,"Mar","Ear Nose and Throat Service",26103,4889
"South West",2022-03-01,2022,"Mar","Elderly Medicine Service",572,10
"South West",2022-03-01,2022,"Mar","Gastroenterology Service",17166,1930
"South West",2022-03-01,2022,"Mar","General Internal Medicine Service",1595,181
"South West",2022-03-01,2022,"Mar","General Surgery Service",15950,3596
"South West",2022-03-01,2022,"Mar","Gynaecology Service",22794,3692
"South West",2022-03-01,2022,"Mar","Neurology Service",8468,579
"South West",2022-03-01,2022,"Mar","Neurosurgical Service",3061,1211
"South West",2022-03-01,2022,"Mar","Ophthalmology Service",44128,5345
"South West",2022-03-01,2022,"Mar","Oral Surgery Service",24607,4321
"South West",2022-03-01,2022,"Mar","Other - Medical Services",14363,1148
"South West",2022-03-01,2022,"Mar","Other - Mental Health Services",10,0
"South West",2022-03-01,2022,"Mar","Other - Other Services",5343,211
"South West",2022-03-01,2022,"Mar","Other - Paediatric Services",12156,2170
"South West",2022-03-01,2022,"Mar","Other - Surgical Services",31403,7705
"South West",2022-03-01,2022,"Mar","Plastic Surgery Service",5306,1101
"South West",2022-03-01,2022,"Mar","Respiratory Medicine Service",4545,442
"South West",2022-03-01,2022,"Mar","Rheumatology Service",3153,264
"South West",2022-03-01,2022,"Mar","Total",358675,63924
"South West",2022-03-01,2022,"Mar","Trauma and Orthopaedic Service",70460,18531
"South West",2022-03-01,2022,"Mar","Urology Service",17219,3969
"East of England",2022-04-01,2022,"Apr","Cardiology Service",17700,988
"East of England",2022-04-01,2022,"Apr","Cardiothoracic Surgery Service",859,78
"East of England",2022-04-01,2022,"Apr","Dermatology Service",23529,2473
"East of England",2022-04-01,2022,"Apr","Ear Nose and Throat Service",36162,7075
"East of England",2022-04-01,2022,"Apr","Elderly Medicine Service",514,9
"East of England",2022-04-01,2022,"Apr","Gastroenterology Service",18908,1755
"East of England",2022-04-01,2022,"Apr","General Internal Medicine Service",1861,167
"East of England",2022-04-01,2022,"Apr","General Surgery Service",37382,6823
"East of England",2022-04-01,2022,"Apr","Gynaecology Service",32434,6252
"East of England",2022-04-01,2022,"Apr","Neurology Service",6064,153
"East of England",2022-04-01,2022,"Apr","Neurosurgical Service",1041,227
"East of England",2022-04-01,2022,"Apr","Ophthalmology Service",46926,5728
"East of England",2022-04-01,2022,"Apr","Oral Surgery Service",16998,2833
"East of England",2022-04-01,2022,"Apr","Other - Medical Services",19681,2165
"East of England",2022-04-01,2022,"Apr","Other - Mental Health Services",66,1
"East of England",2022-04-01,2022,"Apr","Other - Other Services",10040,1578
"East of England",2022-04-01,2022,"Apr","Other - Paediatric Services",14842,2106
"East of England",2022-04-01,2022,"Apr","Other - Surgical Services",11760,1637
"East of England",2022-04-01,2022,"Apr","Plastic Surgery Service",10310,1869
"East of England",2022-04-01,2022,"Apr","Respiratory Medicine Service",7532,112
"East of England",2022-04-01,2022,"Apr","Rheumatology Service",6065,454
"East of England",2022-04-01,2022,"Apr","Total",417315,65293
"East of England",2022-04-01,2022,"Apr","Trauma and Orthopaedic Service",69467,16194
"East of England",2022-04-01,2022,"Apr","Urology Service",27174,4616
"London",2022-04-01,2022,"Apr","Cardiology Service",19979,1309
"London",2022-04-01,2022,"Apr","Cardiothoracic Surgery Service",1543,109
"London",2022-04-01,2022,"Apr","Dermatology Service",21819,1222
"London",2022-04-01,2022,"Apr","Ear Nose and Throat Service",40051,5290
"London",2022-04-01,2022,"Apr","Elderly Medicine Service",544,6
"London",2022-04-01,2022,"Apr","Gastroenterology Service",16684,634
"London",2022-04-01,2022,"Apr","General Internal Medicine Service",1661,48
"London",2022-04-01,2022,"Apr","General Surgery Service",35062,4407
"London",2022-04-01,2022,"Apr","Gynaecology Service",37836,3472
"London",2022-04-01,2022,"Apr","Neurology Service",14206,404
"London",2022-04-01,2022,"Apr","Neurosurgical Service",9163,1105
"London",2022-04-01,2022,"Apr","Ophthalmology Service",40577,1443
"London",2022-04-01,2022,"Apr","Oral Surgery Service",22901,904
"London",2022-04-01,2022,"Apr","Other - Medical Services",42906,3700
"London",2022-04-01,2022,"Apr","Other - Mental Health Services",4200,65
"London",2022-04-01,2022,"Apr","Other - Other Services",8674,706
"London",2022-04-01,2022,"Apr","Other - Paediatric Services",34615,2692
"London",2022-04-01,2022,"Apr","Other - Surgical Services",36190,4590
"London",2022-04-01,2022,"Apr","Plastic Surgery Service",8421,1594
"London",2022-04-01,2022,"Apr","Respiratory Medicine Service",9130,264
"London",2022-04-01,2022,"Apr","Rheumatology Service",7413,432
"London",2022-04-01,2022,"Apr","Total",496472,43026
"London",2022-04-01,2022,"Apr","Trauma and Orthopaedic Service",54406,5326
"London",2022-04-01,2022,"Apr","Urology Service",28491,3304
"Midlands",2022-04-01,2022,"Apr","Cardiology Service",22070,1410
"Midlands",2022-04-01,2022,"Apr","Cardiothoracic Surgery Service",1600,324
"Midlands",2022-04-01,2022,"Apr","Dermatology Service",33108,5670
"Midlands",2022-04-01,2022,"Apr","Ear Nose and Throat Service",66069,15052
"Midlands",2022-04-01,2022,"Apr","Elderly Medicine Service",722,19
"Midlands",2022-04-01,2022,"Apr","Gastroenterology Service",40145,6799
"Midlands",2022-04-01,2022,"Apr","General Internal Medicine Service",2968,159
"Midlands",2022-04-01,2022,"Apr","General Surgery Service",62659,17530
"Midlands",2022-04-01,2022,"Apr","Gynaecology Service",56312,11069
"Midlands",2022-04-01,2022,"Apr","Neurology Service",18210,2840
"Midlands",2022-04-01,2022,"Apr","Neurosurgical Service",3739,633
"Midlands",2022-04-01,2022,"Apr","Ophthalmology Service",70574,11602
"Midlands",2022-04-01,2022,"Apr","Oral Surgery Service",33198,6893
"Midlands",2022-04-01,2022,"Apr","Other - Medical Services",32008,2468
"Midlands",2022-04-01,2022,"Apr","Other - Mental Health Services",56,0
"Midlands",2022-04-01,2022,"Apr","Other - Other Services",5666,581
"Midlands",2022-04-01,2022,"Apr","Other - Paediatric Services",31250,5073
"Midlands",2022-04-01,2022,"Apr","Other - Surgical Services",33765,7883
"Midlands",2022-04-01,2022,"Apr","Plastic Surgery Service",8507,2398
"Midlands",2022-04-01,2022,"Apr","Respiratory Medicine Service",12328,1079
"Midlands",2022-04-01,2022,"Apr","Rheumatology Service",11084,829
"Midlands",2022-04-01,2022,"Apr","Total",714104,138705
"Midlands",2022-04-01,2022,"Apr","Trauma and Orthopaedic Service",124044,27429
"Midlands",2022-04-01,2022,"Apr","Urology Service",44022,10965
"North East and Yorkshire",2022-04-01,2022,"Apr","Cardiology Service",11387,511
"North East and Yorkshire",2022-04-01,2022,"Apr","Cardiothoracic Surgery Service",864,116
"North East and Yorkshire",2022-04-01,2022,"Apr","Dermatology Service",17481,1805
"North East and Yorkshire",2022-04-01,2022,"Apr","Ear Nose and Throat Service",33310,4446
"North East and Yorkshire",2022-04-01,2022,"Apr","Elderly Medicine Service",809,25
"North East and Yorkshire",2022-04-01,2022,"Apr","Gastroenterology Service",11605,794
"North East and Yorkshire",2022-04-01,2022,"Apr","General Internal Medicine Service",2834,73
"North East and Yorkshire",2022-04-01,2022,"Apr","General Surgery Service",36672,6819
"North East and Yorkshire",2022-04-01,2022,"Apr","Gynaecology Service",32495,4411
"North East and Yorkshire",2022-04-01,2022,"Apr","Neurology Service",8696,476
"North East and Yorkshire",2022-04-01,2022,"Apr","Neurosurgical Service",4290,844
"North East and Yorkshire",2022-04-01,2022,"Apr","Ophthalmology Service",35959,2919
"North East and Yorkshire",2022-04-01,2022,"Apr","Oral Surgery Service",22464,2718
"North East and Yorkshire",2022-04-01,2022,"Apr","Other - Medical Services",17394,704
"North East and Yorkshire",2022-04-01,2022,"Apr","Other - Mental Health Services",241,2
"North East and Yorkshire",2022-04-01,2022,"Apr","Other - Other Services",9442,729
"North East and Yorkshire",2022-04-01,2022,"Apr","Other - Paediatric Services",22761,2607
"North East and Yorkshire",2022-04-01,2022,"Apr","Other - Surgical Services",23843,4188
"North East and Yorkshire",2022-04-01,2022,"Apr","Plastic Surgery Service",12522,2623
"North East and Yorkshire",2022-04-01,2022,"Apr","Respiratory Medicine Service",6404,217
"North East and Yorkshire",2022-04-01,2022,"Apr","Rheumatology Service",5099,102
"North East and Yorkshire",2022-04-01,2022,"Apr","Total",406265,51437
"North East and Yorkshire",2022-04-01,2022,"Apr","Trauma and Orthopaedic Service",66277,10594
"North East and Yorkshire",2022-04-01,2022,"Apr","Urology Service",23416,3714
"North West",2022-04-01,2022,"Apr","Cardiology Service",17236,736
"North West",2022-04-01,2022,"Apr","Cardiothoracic Surgery Service",1561,232
"North West",2022-04-01,2022,"Apr","Dermatology Service",21073,2371
"North West",2022-04-01,2022,"Apr","Ear Nose and Throat Service",49237,10947
"North West",2022-04-01,2022,"Apr","Elderly Medicine Service",918,8
"North West",2022-04-01,2022,"Apr","Gastroenterology Service",33183,4188
"North West",2022-04-01,2022,"Apr","General Internal Medicine Service",2881,482
"North West",2022-04-01,2022,"Apr","General Surgery Service",52068,12853
"North West",2022-04-01,2022,"Apr","Gynaecology Service",53626,10572
"North West",2022-04-01,2022,"Apr","Neurology Service",14828,1482
"North West",2022-04-01,2022,"Apr","Neurosurgical Service",11288,1817
"North West",2022-04-01,2022,"Apr","Ophthalmology Service",54163,7046
"North West",2022-04-01,2022,"Apr","Oral Surgery Service",32157,8299
"North West",2022-04-01,2022,"Apr","Other - Medical Services",21879,1164
"North West",2022-04-01,2022,"Apr","Other - Mental Health Services",88,6
"North West",2022-04-01,2022,"Apr","Other - Other Services",3640,236
"North West",2022-04-01,2022,"Apr","Other - Paediatric Services",34217,3874
"North West",2022-04-01,2022,"Apr","Other - Surgical Services",33023,6084
"North West",2022-04-01,2022,"Apr","Plastic Surgery Service",15643,4125
"North West",2022-04-01,2022,"Apr","Respiratory Medicine Service",6829,156
"North West",2022-04-01,2022,"Apr","Rheumatology Service",6682,244
"North West",2022-04-01,2022,"Apr","Total",573726,97937
"North West",2022-04-01,2022,"Apr","Trauma and Orthopaedic Service",73421,13793
"North West",2022-04-01,2022,"Apr","Urology Service",34085,7222
"South East",2022-04-01,2022,"Apr","Cardiology Service",13729,267
"South East",2022-04-01,2022,"Apr","Cardiothoracic Surgery Service",546,72
"South East",2022-04-01,2022,"Apr","Dermatology Service",14597,463
"South East",2022-04-01,2022,"Apr","Ear Nose and Throat Service",38712,5410
"South East",2022-04-01,2022,"Apr","Elderly Medicine Service",679,20
"South East",2022-04-01,2022,"Apr","Gastroenterology Service",25279,2126
"South East",2022-04-01,2022,"Apr","General Internal Medicine Service",1102,14
"South East",2022-04-01,2022,"Apr","General Surgery Service",39154,6565
"South East",2022-04-01,2022,"Apr","Gynaecology Service",38414,5088
"South East",2022-04-01,2022,"Apr","Neurology Service",11868,427
"South East",2022-04-01,2022,"Apr","Neurosurgical Service",1976,503
"South East",2022-04-01,2022,"Apr","Ophthalmology Service",44832,3553
"South East",2022-04-01,2022,"Apr","Oral Surgery Service",21597,2126
"South East",2022-04-01,2022,"Apr","Other - Medical Services",19348,1453
"South East",2022-04-01,2022,"Apr","Other - Mental Health Services",275,10
"South East",2022-04-01,2022,"Apr","Other - Other Services",6057,488
"South East",2022-04-01,2022,"Apr","Other - Paediatric Services",14386,1172
"South East",2022-04-01,2022,"Apr","Other - Surgical Services",25813,4218
"South East",2022-04-01,2022,"Apr","Plastic Surgery Service",7846,1236
"South East",2022-04-01,2022,"Apr","Respiratory Medicine Service",6294,180
"South East",2022-04-01,2022,"Apr","Rheumatology Service",5065,82
"South East",2022-04-01,2022,"Apr","Total",443283,51056
"South East",2022-04-01,2022,"Apr","Trauma and Orthopaedic Service",76741,10854
"South East",2022-04-01,2022,"Apr","Urology Service",28973,4729
"South West",2022-04-01,2022,"Apr","Cardiology Service",16285,1683
"South West",2022-04-01,2022,"Apr","Cardiothoracic Surgery Service",865,189
"South West",2022-04-01,2022,"Apr","Dermatology Service",14378,1043
"South West",2022-04-01,2022,"Apr","Ear Nose and Throat Service",28770,5109
"South West",2022-04-01,2022,"Apr","Elderly Medicine Service",545,14
"South West",2022-04-01,2022,"Apr","Gastroenterology Service",17423,1820
"South West",2022-04-01,2022,"Apr","General Internal Medicine Service",1395,143
"South West",2022-04-01,2022,"Apr","General Surgery Service",15384,3562
"South West",2022-04-01,2022,"Apr","Gynaecology Service",23539,3758
"South West",2022-04-01,2022,"Apr","Neurology Service",8747,711
"South West",2022-04-01,2022,"Apr","Neurosurgical Service",3072,1252
"South West",2022-04-01,2022,"Apr","Ophthalmology Service",44101,5509
"South West",2022-04-01,2022,"Apr","Oral Surgery Service",25609,4537
"South West",2022-04-01,2022,"Apr","Other - Medical Services",15174,1364
"South West",2022-04-01,2022,"Apr","Other - Mental Health Services",15,0
"South West",2022-04-01,2022,"Apr","Other - Other Services",4200,270
"South West",2022-04-01,2022,"Apr","Other - Paediatric Services",13576,2406
"South West",2022-04-01,2022,"Apr","Other - Surgical Services",31018,7786
"South West",2022-04-01,2022,"Apr","Plastic Surgery Service",5554,1108
"South West",2022-04-01,2022,"Apr","Respiratory Medicine Service",4984,544
"South West",2022-04-01,2022,"Apr","Rheumatology Service",3583,356
"South West",2022-04-01,2022,"Apr","Total",365576,65382
"South West",2022-04-01,2022,"Apr","Trauma and Orthopaedic Service",69971,18017
"South West",2022-04-01,2022,"Apr","Urology Service",17388,4201
"East of England",2022-05-01,2022,"May","Cardiology Service",17686,1036
"East of England",2022-05-01,2022,"May","Cardiothoracic Surgery Service",861,71
"East of England",2022-05-01,2022,"May","Dermatology Service",23950,3106
"East of England",2022-05-01,2022,"May","Ear Nose and Throat Service",37530,7414
"East of England",2022-05-01,2022,"May","Elderly Medicine Service",519,17
"East of England",2022-05-01,2022,"May","Gastroenterology Service",19201,2014
"East of England",2022-05-01,2022,"May","General Internal Medicine Service",2222,195
"East of England",2022-05-01,2022,"May","General Surgery Service",37738,7115
"East of England",2022-05-01,2022,"May","Gynaecology Service",33505,6846
"East of England",2022-05-01,2022,"May","Neurology Service",6380,193
"East of England",2022-05-01,2022,"May","Neurosurgical Service",1028,250
"East of England",2022-05-01,2022,"May","Ophthalmology Service",46788,6612
"East of England",2022-05-01,2022,"May","Oral Surgery Service",17049,2912
"East of England",2022-05-01,2022,"May","Other - Medical Services",19915,2301
"East of England",2022-05-01,2022,"May","Other - Mental Health Services",63,1
"East of England",2022-05-01,2022,"May","Other - Other Services",10008,1768
"East of England",2022-05-01,2022,"May","Other - Paediatric Services",15578,2320
"East of England",2022-05-01,2022,"May","Other - Surgical Services",11870,1720
"East of England",2022-05-01,2022,"May","Plastic Surgery Service",10079,1873
"East of England",2022-05-01,2022,"May","Respiratory Medicine Service",7875,148
"East of England",2022-05-01,2022,"May","Rheumatology Service",6205,589
"East of England",2022-05-01,2022,"May","Total",423773,69787
"East of England",2022-05-01,2022,"May","Trauma and Orthopaedic Service",69425,16500
"East of England",2022-05-01,2022,"May","Urology Service",28298,4786
"London",2022-05-01,2022,"May","Cardiology Service",20243,1326
"London",2022-05-01,2022,"May","Cardiothoracic Surgery Service",1406,126
"London",2022-05-01,2022,"May","Dermatology Service",20864,1137
"London",2022-05-01,2022,"May","Ear Nose and Throat Service",40562,5590
"London",2022-05-01,2022,"May","Elderly Medicine Service",632,6
"London",2022-05-01,2022,"May","Gastroenterology Service",16088,711
"London",2022-05-01,2022,"May","General Internal Medicine Service",1669,77
"London",2022-05-01,2022,"May","General Surgery Service",35198,4720
"London",2022-05-01,2022,"May","Gynaecology Service",38464,3773
"London",2022-05-01,2022,"May","Neurology Service",14546,430
"London",2022-05-01,2022,"May","Neurosurgical Service",9396,1281
"London",2022-05-01,2022,"May","Ophthalmology Service",38152,1408
"London",2022-05-01,2022,"May","Oral Surgery Service",22390,963
"London",2022-05-01,2022,"May","Other - Medical Services",42321,3898
"London",2022-05-01,2022,"May","Other - Mental Health Services",4201,62
"London",2022-05-01,2022,"May","Other - Other Services",8018,748
"London",2022-05-01,2022,"May","Other - Paediatric Services",33987,2802
"London",2022-05-01,2022,"May","Other - Surgical Services",36275,4988
"London",2022-05-01,2022,"May","Plastic Surgery Service",8076,1671
"London",2022-05-01,2022,"May","Respiratory Medicine Service",9027,321
"London",2022-05-01,2022,"May","Rheumatology Service",7640,546
"London",2022-05-01,2022,"May","Total",489844,45567
"London",2022-05-01,2022,"May","Trauma and Orthopaedic Service",52868,5650
"London",2022-05-01,2022,"May","Urology Service",27821,3333
"Midlands",2022-05-01,2022,"May","Cardiology Service",22143,1567
"Midlands",2022-05-01,2022,"May","Cardiothoracic Surgery Service",1546,341
"Midlands",2022-05-01,2022,"May","Dermatology Service",32123,5607
"Midlands",2022-05-01,2022,"May","Ear Nose and Throat Service",67310,16438
"Midlands",2022-05-01,2022,"May","Elderly Medicine Service",685,18
"Midlands",2022-05-01,2022,"May","Gastroenterology Service",40777,7229
"Midlands",2022-05-01,2022,"May","General Internal Medicine Service",3004,195
"Midlands",2022-05-01,2022,"May","General Surgery Service",61891,17218
"Midlands",2022-05-01,2022,"May","Gynaecology Service",57137,11990
"Midlands",2022-05-01,2022,"May","Neurology Service",18382,3025
"Midlands",2022-05-01,2022,"May","Neurosurgical Service",3639,615
"Midlands",2022-05-01,2022,"May","Ophthalmology Service",68639,12287
"Midlands",2022-05-01,2022,"May","Oral Surgery Service",32574,7045
"Midlands",2022-05-01,2022,"May","Other - Medical Services",32309,2649
"Midlands",2022-05-01,2022,"May","Other - Mental Health Services",60,1
"Midlands",2022-05-01,2022,"May","Other - Other Services",5501,584
"Midlands",2022-05-01,2022,"May","Other - Paediatric Services",31351,5327
"Midlands",2022-05-01,2022,"May","Other - Surgical Services",33869,8218
"Midlands",2022-05-01,2022,"May","Plastic Surgery Service",8200,2272
"Midlands",2022-05-01,2022,"May","Respiratory Medicine Service",12043,1210
"Midlands",2022-05-01,2022,"May","Rheumatology Service",11152,873
"Midlands",2022-05-01,2022,"May","Total",710114,143678
"Midlands",2022-05-01,2022,"May","Trauma and Orthopaedic Service",121123,27716
"Midlands",2022-05-01,2022,"May","Urology Service",44656,11253
"North East and Yorkshire",2022-05-01,2022,"May","Cardiology Service",11976,600
"North East and Yorkshire",2022-05-01,2022,"May","Cardiothoracic Surgery Service",864,108
"North East and Yorkshire",2022-05-01,2022,"May","Dermatology Service",18471,2194
"North East and Yorkshire",2022-05-01,2022,"May","Ear Nose and Throat Service",35039,4809
"North East and Yorkshire",2022-05-01,2022,"May","Elderly Medicine Service",776,29
"North East and Yorkshire",2022-05-01,2022,"May","Gastroenterology Service",12559,724
"North East and Yorkshire",2022-05-01,2022,"May","General Internal Medicine Service",3084,80
"North East and Yorkshire",2022-05-01,2022,"May","General Surgery Service",37477,7092
"North East and Yorkshire",2022-05-01,2022,"May","Gynaecology Service",33555,4786
"North East and Yorkshire",2022-05-01,2022,"May","Neurology Service",9412,637
